CURRENT_MINE_NAME,CURRENT_CONTROLLER_NAME,CURRENT_OPERATOR_NAME,latitude,longitude
Jordan  Land Development Inc,Patricia G.  Jordan; Melba C.  Jordan,Jordan Land Development Inc,36.418888,-81.470555
Coalburg Dock,Andrew B  Jordan,Coalburg Corp,38.202778,-81.469444
Wet Branch Prep Plant,Patriot Coal Corporation,Speed Mining LLC,38.163889,-81.468056
Orange Strip,Carl L  Baker Jr,B & N Coal Inc,39.650278,-81.467778
Winchester Mine,Patriot Coal Corporation,Remington LLC,38.058333,-81.464444
Cougar Processing Plant,Vicky L  Martin; Kristie K  Janutolo,Cougar Processing LLC,37.404444,-81.464167
Eckman Loadout,ArcelorMittal,"Prime Processing, Inc.",37.334167,-81.460556
Preferred Sands of Genoa LLC,Mike  O'Neill,Preferred Sands of Genoa LLC,40.792756,-81.460036
Mine No. 2,Anthony P  Cline,SELAH Corporation,38.352778,-81.459722
BC No. 1 Deep Mine,Patriot Coal Corporation,Midland Trail Energy LLC,38.352778,-81.459722
Dry Branch Surface No 1,Andrew B  Jordan,Pritchard Mining Company Inc,38.201944,-81.458889
Immokalee ,Nick T  Stewart,"Stewart Mining Ind., Inc.",26.475555,-81.455277
Tea Branch Surface Mine,ArcelorMittal,"Extra Energy, Inc.",37.331667,-81.454722
Five Mile Prep Plt & Refuse Impoundment,Patriot Coal Corporation,"Midland Trail Energy, LLC",38.354722,-81.453889
PLANT #1,William E  Stocker,"Stocker Sand & Gravel, Company",40.359444,-81.453055
Slip Ridge Cedar Grove Mine,"Alpha Natural Resources, Inc.","Marfork Coal Company, Inc.",37.916389,-81.452778
Stark Strip,Charles C  Ungurean,Oxford Mining Co LLC,40.649722,-81.452222
Toms Fork Loadout,Patriot Coal Corporation,Coyote Coal Company LLC,38.07,-81.452222
Mine No. 42,ArcelorMittal,"XMV, Inc.",37.400278,-81.448333
Mine No. 40,ArcelorMittal,"XMV, Inc.",37.402222,-81.447778
Stonecreek Mine,Keith B  Kimble,Kimble Clay & Limestone,40.489722,-81.445833
Sunniland Mine,Vulcan Materials Company,Florida Rock Industries Inc,26.428889,-81.438611
BLACKSBURG QUARRY,Vulcan Materials Company,"Vulcan Construction Materials, L.P.",35.156111,-81.4375
Plant #2,L G  Wilson Jr,Industrial Minerals Inc,35.077535,-81.434684
Still Run No 3,"Alpha Natural Resources, Inc.","Brooks Run South Mining, LLC",37.582222,-81.433056
Briar Mountain Surface Mine,Everett (Gordon)  Justice,Ed Coal Inc,38.036667,-81.419444
FRICK MINE,Yvonne W  Rouse,"Wilson Sand Company, LLC",33.816424,-81.416442
Crown Hill Dock,L W  Hamilton; Warren  Hylton,"Law River Company, LLC",38.201944,-81.413333
C B Sand,Clarkes Block Company,C B Sand,32.251111,-81.411111
Woods,Clarkes Block Company,C B Sand Company,32.251944,-81.406111
Four Mile Surface Mine No 2,Andrew B  Jordan,Long Flame Coal Corp,38.109167,-81.400556
Glendale Springs Quarry,Raymond S  Cecile,"Radford Quarries of Boone, Inc  ",36.346111,-81.399722
Coastal Sand Inc,Brett D  Herrin,Coastal Sand Inc,32.213028,-81.397154
Switchback Loadout,Richard G  Preservati II,Star Services LLC,37.381944,-81.395
Ogeechee,Alan B  Zipperer,Ogeechee Sand L.L.C,32.264033,-81.39112
MIDVALE SAND & GRAVEL,Jeffrey R  Sidwell,Sidwell Materials Inc,40.444166,-81.389444
Oster Sand & Gravel-Bolivar Plant,Oster Enterprises Inc,Oster Sand & Gravel,40.636388,-81.387222
BLAIR QUARRY,Vulcan Materials Company,"Vulcan Construction Materials, L.P.",34.416111,-81.383333
Witherspoon Sand Plant,Vulcan Materials Company,Florida Rock Industries Inc,26.819722,-81.376944
Moss Mine & Mill ,Imerys S A,Kings Mountain Minerals Inc,35.214722,-81.376944
Ortona Sand Co,E R Jahna  Industries Inc,E R Jahna Industries Inc,26.819642,-81.37691
Hughes Creek Terminal P-4,Essar Group,Frasure Creek Mining LLC,38.208889,-81.375278
Slabcamp,"Alpha Natural Resources, Inc.",Mammoth Coal Co.,38.275833,-81.374167
Workman Creek Surface,"Alpha Natural Resources, Inc.",Republic Energy,37.896111,-81.373611
Beckley Crystal,Robert L  Worley,Baylor Mining Inc,37.666389,-81.370833
Battleground Mill ,Imerys S A,Imerys Kings Mountain Mica,35.219722,-81.368888
Patterson Mine and Mill ,Imerys S A,Kings Mountain Minerals Inc,35.258611,-81.346944
Republic Energy,"Alpha Natural Resources, Inc.","Republic Energy, Inc",37.976111,-81.346944
Mammoth Coal  Processing Pl & Riv Tipple,"Alpha Natural Resources, Inc.",Mammoth Coal Co.,38.186667,-81.341667
Maple Preparation Plant,Walter Energy Incorporated,"Maple Coal Co., LLC",38.070278,-81.337778
Oxford Conesville Plant,Charles C  Ungurean,Oxford Conesville LLC.,40.086111,-81.336111
Kings Mountain Plant ,Martin Marietta Materials Inc,"Martin Marietta Materials, Inc.",35.225833,-81.334444
Maple Eagle No. 1 Mine,Walter Energy Incorporated,"Maple Coal Co., LLC",38.035833,-81.334167
Maintenance and Supply,Nyrstar NV,"Nyrstar Tennessee Mines, Strawberry Plains LLC",36.899002,-81.330411
Young Mill ,Nyrstar NV,"Nyrstar Tennessee Mines, Strawberry Plains LLC",36.899002,-81.330411
Walker's Lot,Marvin R  Walker Jr; Kathy W  Nicely,Walker's Rock,36.898889,-81.330278
"D & K Materials, Inc.",Kimberly  Ebie; Daniel  Ebie,"D & K Materials, Inc.",41.071111,-81.328611
Horse Creek Eagle,"Alpha Natural Resources, Inc.",Marfork Coal Company,37.883056,-81.327222
PALMDALE SAND MINE,Cemex S A,CEMEX Construction Materials Of Florida LLC,26.993056,-81.326667
Allen Powellton Mine,"Alpha Natural Resources, Inc.",Marfork Coal Company,37.905556,-81.320833
Kingston No 1,"Alpha Natural Resources, Inc.","Kingston Mining, Inc.",38.007222,-81.319722
Newberry Sand Incorporated,Niles Ray  Brown,Newberry Sand Incorporated,34.443345,-81.317936
Bluefield Plant,William C Hunter; C Mike  Hunter Jr,Pounding Mill Quarry Corp,37.256104,-81.317936
Old Charleston Pit,Bill  Barrier,B & T Sand Company Inc,33.842279,-81.314413
Ewing Fork No. 1 Surface Mine,"Alpha Natural Resources, Inc.",Pioneer Fuel Corporation,37.916389,-81.314167
Kingston No. 2,"Alpha Natural Resources, Inc.","Kingston Mining, Inc.",37.965833,-81.31
Kingston Processing,"Alpha Natural Resources, Inc.",Kingston Mining Inc.,37.969444,-81.308333
HICKORY QUARRY,Martin Marietta Materials Inc,Martin Marietta Materials Inc,35.717222,-81.3025
Christman Quarry,Kathy L  Dimmerling,Christman Quarry,39.789722,-81.301944
 Oxford Guernsey Mine,Charles C  Ungurean,Oxford Mining Co. LLC.,39.97,-81.299167
Sober Sand & Gravel,Joseph F  Bertolini; Skip E  Mears,RAY BERTOLINI TRUCKING CO.,41.100277,-81.291111
Mouth of Wilson Plant,CRH PLC,Mountain Materials Inc,36.579444,-81.29
Grand River Operation,Carmeuse Holding SA,Carmeuse Lime Inc,41.743611,-81.285
Morton Salt Fairport Mine ,K+S Aktiengesellschaft,Morton Salt Inc,41.754444,-81.284166
Vail Mine,J Clifford  Forrest III,Rosebud Mining Company,40.213611,-81.280556
East Gulf Preparation Plant,Metinvest B V,Pocahontas Coal Company LLC,37.627222,-81.278889
Mine No. 1,Richard G  Preservati II,"Onyx Energy, LLC",37.388611,-81.268889
Deep Mine #16,J Clifford  Forrest III,Rosebud Mining Company,40.613333,-81.268333
Glenco Load-Out,Essar Group,Frasure Creek Mining LLC,38.055833,-81.266389
Lowrys Quarry,Heidelberg Cement AG,"Hanson Aggregates Southeast, LLC",34.831666,-81.264444
S-7 Surface Mine,Jeffery A  Hoops,"Revelation Energy, LLC",37.596667,-81.264444
Lakeside Sand & Gravel Inc,Larry  Kotkowski,Lakeside Sand & Gravel Inc,41.2625,-81.263888
BURNING SPRINGS MINE,Martin Marietta Materials Inc,Martin Marietta Materials Inc,39.168888,-81.262777
Beckley Pocahontas Mine,Arch Coal Inc,ICG Beckley LLC,37.763889,-81.2625
Beckley Pocahontas Plant,Arch Coal Inc,ICG Beckley LLC,37.763889,-81.2625
Pax Load Out,"Alpha Natural Resources, Inc.","Simmons Fork Mining, Inc.",37.908333,-81.256667
Beckley Plant,Boxley Materials Co,Boxley Aggregates Of WV LLC,37.858333,-81.247222
River Point Dock,Baymiller Investors LLC; Decker-Schmidt LLC,River Point LLC,38.240278,-81.240278
Affinity Mine,Metinvest B V,Pocahontas Coal Company LLC ,37.711111,-81.228056
Affinity Preparation Plant,Metinvest B V,"Pocahontas Coal Company, LLC",37.711944,-81.225833
Surface No 5,Essar Group,Frasure Creek Mining LLC,38.035556,-81.224167
Deep Water Prep Plant P-2,Essar Group,Frasure Creek Mining LLC,38.035556,-81.224167
Pasco HWM,Cox Enterprises; L C Management,"Commonwealth Mining, LLC",37.586389,-81.214167
HWM # 36,Cox Enterprises; L C Management,"Commonwealth Mining, LLC",40.781389,-81.212222
Edmund Pit,Bill  Barrier,B & T Sand Company Inc,33.855837,-81.204681
Best Sand - Chardon,Fairmount Santrol,Best Sand Corporation,41.545277,-81.195277
Rice #1 (Strip),Charles C  Ungurean,Oxford Mining Co LLC,40.002222,-81.191944
Jefferson Materials Co,CRH PLC,Jefferson Materials Co,41.131666,-81.187222
EDMUND MINE & MILL,T M  Hoefer; H W  Hoefer,Columbia Silica Sand Inc,33.876257,-81.177532
COLUMBIA PLANT,USS Holdings Inc,U S Silica Company,33.887222,-81.165
DEERFIELD SAND,Cemex S A,Cemex Construction Materials Florida LLC,32.525833,-81.150833
Hanson Brick Richland County Mines,Heidelberg Cement AG,"Hanson Brick East, LLC",34.188333,-81.1425
Gaston Mine,Good Dirt LLC; Sand Flea LLC,"Carolina Aggregates, LLC",33.849722,-81.115277
DREYFUS QUARRY,Vulcan Materials Company,"Vulcan Construction Materials, L.P.",34.129166,-81.104166
DIXIANA MINE,T M  Hoefer; H W  Hoefer,Columbia Silica Sand Inc,33.907146,-81.095518
"Seminole Tribe of Florida, Inc",Seminole Tribe Of Florida Inc,"Seminole Tribe of Florida, Inc. Mining Operation",26.996667,-81.086111
Lanier #124,Dennis  Lanier,Lanier Construction Company Inc,33.864995,-81.074245
North American Emerald Mines Inc,James K  Hill Jr,North American Emerald Mines Inc,35.914166,-81.0725
115 Quarry,Vulcan Materials Company,"Vulcan Constr. Materials, L.P.",36.200277,-81.067222
North Columbia Quarry ,Martin Marietta Materials Inc,"Martin Marietta Materials, Inc.",34.080833,-81.067222
Mercer Stone Plant,William C Hunter; C Mike  Hunter Jr,Pounding Mill Quarry Corp,37.303333,-81.066388
Rocky Gap Plant,William C Hunter; C Mike  Hunter Jr,Pounding Mill Quarry Corp,37.269166,-81.064444
Iredell Mine,Michael B  Foster; James E  Rankin,Statesville Brick Company,35.740555,-81.057222
CAYCE QUARRY,Martin Marietta Materials Inc,"Martin Marietta Materials, Inc.",33.974444,-81.051944
Thompson Mine,Robert C  Sidley,R W Sidley Inc,41.677777,-81.042777
Wythe Stone Company,Doug  Dalton,Salem Stone Corp,36.934978,-81.040848
Calhoun Pit,Bill  Barrier,B & T Sand Co Inc,33.879069,-81.038151
Huffman Surface Mine No 1 & Sycamore SM,Walter Energy Incorporated,"Maple Coal Co., LLC",38.041667,-81.033611
COLUMBIA QUARRY,Vulcan Materials Company,"Vulcan Construction Materials, L.P.",33.978611,-81.033333
Alleghany Stone,Chris  Barrett,Alleghany Stone LLC,36.458055,-81.025555
"Mathis Quarries, Inc.",Bart Christopher  Mathis,"Mathis Quarries, Inc.",36.149011,-81.023576
S & L Materials Inc,James B  Davis Jr,S & L Materials Inc,28.464741,-81.021952
Lake Norman Quarry,Jeffrey  Goodman,B V Hedrick Gravel & Sand Co,35.428626,-81.017236
Standing Stone,Jeffrey R  Sidwell,Sidwell Materials Inc.,40.277222,-81.015555
Sexton 2 Pit,Charles C  Ungurean,Harrison Resources LLC,40.238056,-81.012222
Century Mine,Robert E  Murray,American Energy Corporation,39.59,-81.010278
Power Mountain Processing,"Alpha Natural Resources, Inc.",Power Mountain Coal Company,38.326667,-81.002778
Denver Quarry ,Martin Marietta Materials Inc,"Martin Marietta Materials, Inc.",35.490277,-81.000277
Rock Hill ,Martin Marietta Materials Inc,"Martin Marietta Materials, Inc.",34.894444,-80.999166
Standing Stone Mine,Charles C  Ungurean,Daron Coal Company LLC,40.272778,-80.996944
Jerry Fork Eagle,"Alpha Natural Resources, Inc.",Alex Energy Inc,38.298611,-80.990556
Tunnel Ridge Mine,Alliance Resource Partners LP,"Tunnel Ridge, LLC",40.124722,-80.99
Uniontown Stone ,Jeffrey R  Sidwell,Sidwell Materials Inc,40.143055,-80.989166
Powhatan No. 6 Mine,Robert E  Murray,The Ohio Valley Coal Company,39.914722,-80.983056
Snyder Mine,Charles C  Ungurean,Oxford Mining Co. LLC,40.183056,-80.983056
Wythe Sand Co,Doug  Dalton,Salem Stone Corp,36.915,-80.969722
"Egypt Valley Stone, L.L.C.",Richard E  Petrozzi; John J  Petrozzi,"Egypt Valley Stone, L.L.C.",40.055,-80.969444
St. Clair Strip,John  Nicolozakes,Marietta Coal Company,40.100278,-80.950278
City Stone 534 Quarry,John  Annichenni,City Stone LLC ,41.086111,-80.948611
Ridgdill & Son,Morris E  Ridgdill,Ridgdill & Son Construction,26.754231,-80.933675
Galax Quarry,Doug  Dalton,Cardinal Stone,36.573055,-80.929166
ARROWOOD,Martin Marietta Materials Inc,"Martin Marietta Materials, Inc.",35.106944,-80.923055
Hopedale Mine,Rhino Resource Partners LP,Hopedale Mining LLC,40.347222,-80.919444
Rock Camp Surface No. 1,Francis H  McCullough; Lewis W  Davis,"Spring Creek Energy Company, LLC",38.282778,-80.915556
STATESVILLE QUARRY,Martin Marietta Materials Inc,Martin Marietta Materials Inc,35.804444,-80.913055
Nelms Prep,Rhino Resource Partners LP,Hopedale Mining LLC,40.353889,-80.908611
Rose Valley #587,Albert  Carapellotti; Michael  Carapellotti,"Steuben Coal - Anthony Mining, Ltd.",40.318889,-80.898889
Pineville,Vulcan Materials Company,"Vulcan Construction Materials, L.P.",35.118333,-80.898055
"Buck Hammock Mining, LLC",G Reed  Kempfer; William C  Kempfer,Buck Hammock Mine,28.0875,-80.897778
Carroll Hollow #6,W Thomas  Mackall,Sterling Mining Corporation,40.575556,-80.896111
Shale Pit 002,Summitville Tiles Inc,"Summitville Tiles, Incorporated",40.677777,-80.877222
Mobley Shale,Michael  Borden,Carolina Ceramics,34.258729,-80.866384
Austinville Mill ,Kevin M  Mann,Austinville Limestone Company Inc,36.827974,-80.865453
CHARLOTTE QUARRY,Martin Marietta Materials Inc,"Martin Marietta Materials, Inc.",35.297222,-80.855833
South Mine/Washplant,W Thomas  Mackall,Sterling Mining Corporation,40.541667,-80.852778
Bergholz 7,J Clifford  Forrest III,Rosebud Mining Company,40.511389,-80.840556
Pleasant Valley Limestone #2,George V  Thompson,Thompson Mining Co.,40.083056,-80.833611
"Rock Solid Rock, LLC",Robi  Roberts,"Rock Solid Rock, LLC",28.4675,-80.821111
Powhatan Transportation Center,Robert E  Murray,Ohio Valley Transloading Company,39.854722,-80.819722
Blaine Aggregates,Jeffrey R  Sidwell,Sidwell Materials,40.069722,-80.819444
F & M Strip,Edward  Fiala,F & M Coal Company,40.333611,-80.816944
Ireland River Loading Facility,Robert E  Murray,Consolidation Coal Company,39.830833,-80.812222
Elkin,Vulcan Materials Company,"Vulcan Construction Materials, L.P.",36.255525,-80.81135
Conner Run Dam and Fly Ash Impoundment,American Electric Power Company Inc,Kentucky Power Company,39.824444,-80.804167
Solomon's Mines Inc.,Jack F  Solomon,Solomon's Mines Inc.,40.901944,-80.789166
Mountaineer Pocahontas No 1 Load-Out,Coronado Coal LLC,Greenbrier Minerals LLC,38.019444,-80.766389
L&L Disposal LLC,Waste Industries USA Inc,L&L Disposal LLC,34.1025,-80.765
Oxford Loading Dock,Charles C  Ungurean,Oxford Mining Co LLC,40.018889,-80.739722
Charlottesville Plant ,Charles S  Luck IV; Charles S  Luck III,Luck Stone Corp-Charlottesville,40.07231,-80.738972
Sylvatus Quarry,Doug  Dalton,Salem Stone Corp,36.7625,-80.734722
Unimin Corporation Lugoff,S C R-Sibelco Nv,Unimin Corporation,34.190341,-80.734439
Star Pit,Ronald M  Bergeron Sr,"Bergeron Sand,  Rock & Aggregates,  Inc.",26.680148,-80.73393
Shoemaker Mine,Robert E  Murray,Consolidation Coal Company,40.201667,-80.7325
IMI FABI Benwood Plant ,IMI Fabi SPA,IMI Fabi LLC,40.029722,-80.73
Mallard Creek Quarry ,Martin Marietta Materials Inc,"Martin Marietta Materials, Inc.",35.321666,-80.728055
Matthews Quarry,Martin Marietta Materials Inc,"Martin Marietta Materials, Inc.",35.135833,-80.715833
1 PIT AND MILL,Charles E  Hoover,Hoover Color Corp,36.968333,-80.714166
Cabarrus Quarry,Vulcan Materials Company,"Vulcan Construction Materials, L.P",35.406049,-80.705165
"Lugoff Sand Company, Inc.",C Ray  Miles,C. Ray Miles - Owner,34.171259,-80.704234
Bonds Gravel Pit,Martin Marietta Materials Inc,"Martin Marietta Materials, Inc.",35.379208,-80.698946
No. 1 Surface Mine,Frederick J  Taylor,"PRINCESS POLLY ANNA COAL, INC.",38.026667,-80.679444
Sidley-Kingsville Pit R W Sidley Inc,Robert C  Sidley,R W Sidley Inc,41.916666,-80.668333
KIMBALLTON PLANT #1,Lhoist Group,"Lhoist North America of Virginia, Inc.",37.381667,-80.664167
Holston River Quarry Inc,Doug  Dalton,Holston River Quarry Inc,37.0875,-80.660556
Jackson Bridge 1,"Alpha Natural Resources, Inc.",Brooks Run Mining Company LLC,38.544722,-80.658333
Poplar Ridge No 1 Deep Mine,"Alpha Natural Resources, Inc.",Brooks Run Mining Company LLC,38.466111,-80.656944
Mountaineer Pocahontas No 1 Prep Plant ,Coronado Coal LLC,Greenbrier Minerals LLC,38.03,-80.652778
Mountaineer Pocahontas No 1 Mine,Coronado Coal LLC,Greenbrier Minerals LLC,38.035833,-80.646667
Brooks Run Processing Plant No 1,"Alpha Natural Resources, Inc.",Brooks Run Mining Company LLC,38.518889,-80.635278
Dairy Jean Mine,Charles C  Ungurean,Oxford Mining Co. LLC,40.261667,-80.6325
Pocahontas Mine ,Coronado Coal LLC,Greenbrier Minerals LLC,38.016667,-80.631944
CLEAR CREEK QUARRY,Vulcan Materials Company,"Vulcan Construction Materials, L.P.",35.227222,-80.614722
"Five Stones Mine, LLC.",RMD FSS LLC,"Five Stones Mine, LLC.",26.953333,-80.609167
Shean Hill Mine,W Thomas  Mackall,Sterling Mining Corporation,40.560556,-80.607778
BAKERS QUARRY,Martin Marietta Materials Inc,"Martin Marietta Materials, Inc.",35.027621,-80.603763
Slate Sand,Charles W  Turney; Peggy S  Joyce,Slate Sand Company Inc,36.378888,-80.599444
Woodleaf Quarry,Martin Marietta Materials Inc,Martin Marietta Materials Inc,35.773611,-80.598888
Seven Pines,"Alpha Natural Resources, Inc.",Brooks Run Mining Company LLC,38.491389,-80.595278
Mine No 4,"Alpha Natural Resources, Inc.",Brooks Run Mining Company LLC,38.580833,-80.595
Surry Mine and Mill,James H  Crossingham,Ararat Rock Products ,36.461349,-80.593986
Mt Airy Mine And Mill,William  Swift,The N. C.  Granite Corp,36.5075,-80.590925
KANNAPOLIS QUARRY,Martin Marietta Materials Inc,Martin Marietta Materials Inc,35.520833,-80.578888
Clearco Prep & Loadout Facility,Xinergy Ltd,"South Fork Coal Co., LLC",38.096667,-80.562222
Lewisburg Plant,Boxley Materials Co,Boxley Aggregates Of WV LLC,37.876388,-80.556944
Subtropolis,W Thomas  Mackall,Subtropolis Mining Co.,40.913889,-80.553889
Midland Trail Surface Mine No. 1,John B  Preece,"West Virginia Mine Power, Inc.",38.010833,-80.551111
X L Sand and Gravel Co Inc,Kristen  Kalis; Michael  Lansberry,X L Sand and Gravel Co Inc,40.766111,-80.538611
Petersburg,CRH PLC,Allied Corporation Inc,40.922222,-80.537222
Smith Grove Quarry,Vulcan Materials Company,"Vulcan Construction Materials, L.P.",35.9675,-80.531944
Petersburg Mine,W Thomas  Mackall,East Fairfield Coal Co. - Limestone Division,40.919167,-80.531667
Haile Gold Mine,Romarco Minerals Inc,Haile Gold Mine Inc,34.580833,-80.521388
Salisbury Shop,Martin Marietta Materials Inc,Martin Marietta Materials Inc,35.6275,-80.516666
Beaver Valley,J Clifford  Forrest III,Rosebud Mining Company,40.666667,-80.5
Fort Pierce Mine,Vulcan Materials Company,Florida Rock Industries Inc,27.273055,-80.499444
Lake Point Restoration LLC,Sunset Mayaca II LLC,Lake Point Restoration LLC,27.086666,-80.499444
Sumter County Sand,James (Tommy)  Glasscock,Sumter County Sand,33.950833,-80.498611
Vero Rock and Sand,Grand Legacy L P,"Wild Turkey Estates of Vero, LLC",27.714167,-80.495278
Blue Goose Mine,Bernard A Egan Groves Inc,Blue Goose Construction LLC,27.703056,-80.495
Georgetown Sand & Gravel Inc.,Frank Bryan Inc,"Georgetown Sand & Gravel, Inc.",40.64,-80.493888
#4 Mine,David M  Maynard,"Ten-Mile Coal Co., Inc.",39.245,-80.485556
McElroy Mine,Robert E  Murray,McElroy Coal Company,39.484444,-80.484722
Blue Knob Surface Mine,Xinergy Ltd,"South Fork Coal Co., LLC",38.121667,-80.4825
