CURRENT_MINE_NAME,CURRENT_MINE_STATUS,CURRENT_CONTROLLER_NAME,CURRENT_OPERATOR_NAME,PRIMARY_SIC,latitude,longitude
Trousdale Mine,Abandoned,Trousdale J Eric,Trousdale Coal Company,Coal (Bituminous),38.35,-82.666667
No 3,Abandoned,Richard L  Cooper,Richardson Fuel Inc,Coal (Bituminous),37.916667,-82.666667
No 1,Abandoned and Sealed,Johnson Burl,Little Bit Coal Enterprises Inc,Coal (Bituminous),37.633333,-82.666667
No 14,Abandoned and Sealed,Keathley Joe R,Phyllis Coal Company Inc,Coal (Bituminous),37.533333,-82.666667
No 1 Strip,Abandoned,Clark Larry Ronald,M A C Mining Inc,Coal (Bituminous),37.1,-82.666667
#1,Abandoned and Sealed,Douglas K  Tackett; James R  Mitchell,T & M Coal Company Llc,Coal (Bituminous),37.409444,-82.666666
#2,Abandoned and Sealed,Douglas K  Tackett; James R  Mitchell,T & M Coal Company Llc,Coal (Bituminous),37.410277,-82.666388
No 2 Mine,Abandoned and Sealed,Marenko Clifford,Samoyed Mining Company Inc,Coal (Bituminous),37.755,-82.6658
Traveller No 2,Abandoned and Sealed,Collie  Hall,Traveller Coal Corp,Coal (Bituminous),37.2747,-82.6658
No 1 Surface,Abandoned,Johns Barry,Cobra Mining Inc,Coal (Bituminous),37.2439,-82.6658
Ford Surface 404,Abandoned,Ford Winston Jr,Winston Ford Company Inc,Coal (Bituminous),38,-82.6656
#2a,Abandoned and Sealed,Dennis  Jones,J & V Coal Company Inc,Coal (Bituminous),37.44,-82.6656
No 1,Abandoned and Sealed,Daniels Kevin,Dayco Coal Company Inc,Coal (Bituminous),37.3444,-82.6656
Kelsa #3 Strip,Abandoned,Sullivan Dan G-Delmer Vencill,Kelsa Corp,Coal (Bituminous),37.0369,-82.6656
No 1 Site,Abandoned,Anderson George L & David L,G & D Construction Company,Coal (Bituminous),37.1958,-82.6653
No 1 Strip,Abandoned,Debo Roy,R D Coal Corp,Coal (Bituminous),37.0292,-82.6653
No. 15,Abandoned and Sealed,James L  Bevins,Fools Gold Energy Corporation ,Coal (Bituminous),37.570833,-82.665277
No 1,Abandoned and Sealed,James H  Booth,Beech Fork Processing Inc,Coal (Bituminous),37.7656,-82.665
Ivel Plant,Active,Dennis  Johnson,"Appalachian Mining & Reclamation, LLC",Coal (Bituminous),37.591111,-82.665
No 1,Abandoned and Sealed,Williamson Terry,Parsons Branch Coal Company Inc,Coal (Bituminous),37.5031,-82.665
# 9,NonProducing,Larry  Thornsberry,"PIA Company, Inc.",Coal (Bituminous),37.291944,-82.664722
No 1,Abandoned and Sealed,France Kermit & Stanley Osborne,Oakwood Mining Company,Coal (Bituminous),37.3014,-82.6647
No 1,Abandoned,Lewis Mike,Hi-Energy Inc,Coal (Bituminous),37.8917,-82.6644
No 1,Abandoned and Sealed,James H  Booth,C B M Mining Inc,Coal (Bituminous),37.7864,-82.6644
#2,Abandoned and Sealed,Yatesville Coal Holdings Inc,Genesis Coal Corporation,Coal (Bituminous),37.472222,-82.664166
No 1,Abandoned and Sealed,Roger  Hunter,Hunter Mining Inc,Coal (Bituminous),37.5042,-82.6639
#1,Abandoned and Sealed,Stumbo Glenda & Jeff,Tackett Branch Coal Company,Coal (Bituminous),37.4931,-82.6639
No 2,Abandoned,Bill J  Collett,R V Mining Company Inc,Coal (Bituminous),37.4153,-82.6639
Duck Camp #31,Abandoned,Pittston Company,Paramont Coal Corp,Coal (Bituminous),37.0944,-82.6636
No 2 Mine,Abandoned,Essar Group,Frasure Creek Mining LLC,Coal (Bituminous),37.4575,-82.663333
No. 1 Mine,Abandoned,Lance  Rose,Rose Mining Company,Coal (Bituminous),37.4575,-82.663333
No 1 Auger,Abandoned,Barry  Runyon; Brian A  Runyon,K-Jac Energy Inc,Coal (Bituminous),37.4547,-82.6631
#1 Surface,Abandoned,Bailey Lexie,Oakley Coal Company Inc,Coal (Bituminous),37.4547,-82.6631
No 4 Mine,Abandoned and Sealed,Tackett Jeromia & Pauline,Mink Branch Coal Company Inc,Coal (Bituminous),37.4372,-82.6631
No 1,Abandoned and Sealed,Clark Leonard,Stephen Elkhorn Inc,Coal (Bituminous),37.5186,-82.6628
Jaco No 10 Surface,Abandoned,M Lynn  Parrish,Jaco Mining Company Inc,Coal (Bituminous),37.4622,-82.6628
#1a,Abandoned and Sealed,Dennis  Jones,J & V Coal Company Inc,Coal (Bituminous),37.4408,-82.6628
I 121,Abandoned and Sealed,Tackett Hershell,Dry Branch Coal Company Inc,Coal (Bituminous),37.4231,-82.6628
No 1 Mine,Abandoned and Sealed,Kendrick Lawrence,Nick'S Coal Company Inc,Coal (Bituminous),37.4219,-82.6628
No. 1,Abandoned,Brian  Edmonds; Jeff  Tackett,Tackett & Edmonds Inc,Coal (Bituminous),37.520278,-82.662778
No 1,Abandoned and Sealed,James H  Booth,Cougar Coal Company Inc,Coal (Bituminous),37.7661,-82.6625
No 2,Abandoned and Sealed,James H  Booth,Cougar Coal Company Inc,Coal (Bituminous),37.7661,-82.6625
No 1 Mine,Abandoned and Sealed,Watson Shadrey,Watson & Cassady Coal Company,Coal (Bituminous),37.5472,-82.6625
Mine No 2,Abandoned,Manning Kenneth Don,Manning Coal Corp,Coal (Bituminous),37.0639,-82.6625
No 2,Abandoned and Sealed,Wesley D.  Burke,Plowboy Coal Company Inc,Coal (Bituminous),37.0375,-82.6625
# 2,Abandoned and Sealed,Dennis R  Yonts,Starlight Coal Inc,Coal (Bituminous),37.634166,-82.662222
No 1 Auger Mine,Abandoned,Moreland Frank T,Tygart Creek Coal Company Inc,Coal (Bituminous),37.7575,-82.6622
#7,Abandoned and Sealed,Dennis  Jones,Jones Branch Coal Company Inc,Coal (Bituminous),37.4717,-82.6622
Mine No 2,Abandoned and Sealed,Jack  Fannin,Mike J Enterprises Inc,Coal (Bituminous),37.455,-82.6622
Southmountain No 2,Abandoned and Sealed,Wesley D.  Burke,Southmountain Coal Company Inc,Coal (Bituminous),37.0114,-82.6622
No. 5 Mine,Abandoned,Essar Group,"Frasure Creek Mining, LLC",Coal (Bituminous),37.420555,-82.661944
Counts 441 Mine,Abandoned,Glenn D  Counts,Counts Construction Co Inc,"Crushed, Broken Limestone NEC",30.963889,-82.661944
Brushy Fork Surface,Abandoned,Conley C Thomas,Blackheart Inc,Coal (Bituminous),37.78,-82.6619
No 3,Abandoned and Sealed,Boyd Chester,Boyd Coal Company Inc,Coal (Bituminous),37.5192,-82.6617
No 8,Abandoned and Sealed,Carl  Kirk,North Star Contractors Inc,Coal (Bituminous),37.7297,-82.6614
No 1,Abandoned and Sealed,Dennis  Jones,Jones Branch Coal Company Inc,Coal (Bituminous),37.4644,-82.6614
Surface Mine A,Abandoned,Hayes Randall A,Hayes Inc,Coal (Bituminous),37.4233,-82.6614
No. 4,Abandoned,Terry C  Marshall; Claude W  Allen,"Appalachian Highwall Mining, LLC",Coal (Bituminous),37.7275,-82.661389
No 1 Surface,Abandoned,Davis Bill,Hard Tac Mining Inc,Coal (Bituminous),37.8633,-82.6611
Witten #8 Tipple,Abandoned,Witten Robert W,Witten Coal & Mining Company Inc,Coal (Bituminous),37.7833,-82.6611
Windsor No 2,Abandoned and Sealed,Van Hoose Larry,Windsor Mining Company Inc,Coal (Bituminous),37.7508,-82.6611
No 1 Surface,Abandoned,Collie  Hall,Traveller Coal Corp,Coal (Bituminous),37.2722,-82.6611
No 1 Surface,Abandoned,Johnson Larry & Garry,Tackett Branch Coal Company,Coal (Bituminous),37.2722,-82.6611
No 3,Abandoned and Sealed,Delbert R  Sturgill,Lebo Mining Inc,Coal (Bituminous),37.0522,-82.6611
Job #3,Abandoned,W Paul  Turner; Peggy T  Turner,Phoenix Coal Company Inc,Coal (Bituminous),37.0194,-82.6611
No 1,Abandoned and Sealed,Wesley D.  Burke,Southmountain Coal Company Inc,Coal (Bituminous),36.9944,-82.6611
No 3,Abandoned and Sealed,James H  Booth,Long Fork Development Inc,Coal (Bituminous),37.72,-82.6606
No 1,Abandoned and Sealed,Roger D  Barnette,Tradition Mining Corp,Coal (Bituminous),37.72,-82.6606
Tram #3,NonProducing,Clark D  Pergrem,"Matt/Co, Inc.",Coal (Bituminous),37.567778,-82.660556
Norton Quarry,Active,Vulcan Materials Company,"Vulcan Constr. Materials, L.P.","Crushed, Broken Limestone NEC",36.914444,-82.660555
B-70,Abandoned,Bizzack John,Bizwil Inc,Coal (Bituminous),37.7869,-82.6603
Daniels Creek Job,Abandoned,Robert W  Miller; Dean  Miller,Miller Brothers Coal Inc,Coal (Bituminous),37.7869,-82.6603
Surface,Abandoned,Little Jack - Ray Phillips,P & L Construction Company,Coal (Bituminous),37.5342,-82.6603
No 1,Abandoned and Sealed,James H  Booth,Lynx Coal Company Inc,Coal (Bituminous),37.7644,-82.66
#9 Strip,Abandoned,Steven R  Mullins,Steven R Mullins Excavating Inc,Coal (Bituminous),37.0417,-82.66
Ironton River Dock,Abandoned,Pittston Company,Ironton Coal Company,Coal (Bituminous),38.4844,-82.6597
No 2,Abandoned and Sealed,James H  Booth,Cougar Coal Company Inc,Coal (Bituminous),37.7642,-82.6597
No 1,Abandoned and Sealed,Tackett Jeromia & Pauline,J O P Coal Company Inc,Coal (Bituminous),37.4244,-82.6592
9A,Active,Greg  Damron; Henry  Chaney,"Cheyenne Enterprises, Inc.",Coal (Bituminous),37.570556,-82.659167
No 3,Abandoned and Sealed,James H  Booth,Cougar Coal Company Inc,Coal (Bituminous),37.7486,-82.6589
No 3,Abandoned and Sealed,Jody  Samons,Apache Mining Company Inc,Coal (Bituminous),37.3986,-82.6589
#1,Abandoned and Sealed,Brian  Jones,B & R Coal Company Inc,Coal (Bituminous),37.3986,-82.6589
No 2,Active,Nathan  Bentley,"KRD Coal Co., Inc.",Coal (Bituminous),37.398611,-82.658889
Job #49,Active,TECO Energy Inc,Premier Elkhorn Coal Company,Coal (Bituminous),37.282778,-82.658889
No 3,Abandoned and Sealed,Van Hoose Larry,Windsor Mining Company Inc,Coal (Bituminous),37.7589,-82.6586
No 10 Mine,Abandoned and Sealed,Keathley Joe R,Phyllis Coal Company Inc,Coal (Bituminous),37.5333,-82.6583
Somerset No 3 Mine,Abandoned and Sealed,Eagle Coal & Dock Company Inc,Somerset Coal Company,Coal (Bituminous),37.5333,-82.6583
#I-120 Mine,Abandoned and Sealed,Evans Butler,Ligon Preparation Company,Coal (Bituminous),37.4194,-82.6583
No 1 Surface,Abandoned,Bentley Greg & Jeff,Greg Bentley Development,Coal (Bituminous),37.2667,-82.6583
#1 Auger,Abandoned,Jackson Frank,J C Coal Company,Coal (Bituminous),37.0708,-82.6583
No 2 Strip,Abandoned,Hunsaker Kenneth,Hunsaker Coal Company,Coal (Bituminous),37.0333,-82.6583
Vencill #7,Abandoned,Delmer S  Vencill,Vencill Corp,Coal (Bituminous),36.9917,-82.6583
No 1 Strip,Abandoned,W Paul  Turner; Peggy T  Turner,P M & W Coal Company Inc,Coal (Bituminous),36.9569,-82.6583
No 2,Abandoned and Sealed,Coleman Clifford & Ermal B,Oak Ridge Coal Company Inc,Coal (Bituminous),37.3122,-82.6581
No. 1,Temporarily Idled,William Joseph  Yelder,"Honaker Coal Company, LTD",Coal (Bituminous),37.570833,-82.658056
Highlanders Enterprises L.L.C.,Abandoned,Patricia A  Nauman; Paul L  Nauman,Highlanders Enterprises L.L.C.,Construction Sand and Gravel,40.471388,-82.658055
#2,Abandoned and Sealed,Jimmy W  Tackett,"MiTac Mining, LLC",Coal (Bituminous),37.398888,-82.658055
No 2,Abandoned and Sealed,James H  Booth,C B M Mining Inc,Coal (Bituminous),37.7575,-82.6578
#2,Abandoned and Sealed,Carl  Kirk,North Star Contractors Inc,Coal (Bituminous),37.7189,-82.6578
No 2 Mine (D),Abandoned and Sealed,Aaron  Justice Jr,Cabin Knoll Coal Company,Coal (Bituminous),37.3325,-82.6578
No. 1,Active,Virginia M  Hicks,MRM Mining Inc,Coal (Bituminous),37.634167,-82.6575
Dillon Branch Mine,Abandoned,Costain Group PLC,Costain Coal Inc,Coal (Bituminous),37.6111,-82.6575
No 1,Abandoned and Sealed,Hamby Charles T,J & C Coal Company Inc,Coal (Bituminous),37.3119,-82.6575
Surface Mine #2,Abandoned,Friend Kelsey E Jr,Little Ork Coal Company,Coal (Bituminous),37.2836,-82.6575
Deep Mine #9,Abandoned and Sealed,M A Hanna Company; W R Grace Company,Paramont Coal Corp,Coal (Bituminous),36.9922,-82.6575
No 4 Mine,Abandoned,Essar Group,Frasure Creek Mining LLC,Coal (Bituminous),37.41,-82.657222
No. 2,Abandoned,Lance  Rose,Rose Mining Co.,Coal (Bituminous),37.407222,-82.657222
No. 1 Auger,Temporarily Idled,Gloria  Johns,"Black Pearl Resources, LLC ",Coal (Bituminous),37.303889,-82.657222
Tram Mine #1,NonProducing,RWE Trading Americas Inc; JMP Coal Holdings LLC,Black Hawk Mining LLC,Coal (Bituminous),37.569167,-82.656389
No 2,Abandoned and Sealed,Clyde  Boyd,Toler Creek Energy Inc,Coal (Bituminous),37.426944,-82.656388
Hwm Job #21 Pe,Abandoned,Horizon Natural Resources Incorporated,Mining Technologies Inc,Coal (Bituminous),37.248611,-82.655833
"Cotton Coal Co., Inc., #1",Abandoned,Mark  Craft,Cotton Coal Co Inc,Coal (Bituminous),37.248611,-82.655833
#3,Abandoned and Sealed,Carl  Kirk,North Star Contractors Inc,Coal (Bituminous),37.7186,-82.6558
Mine No 1,Abandoned and Sealed,Stanley W Osborne,Torie Mining Inc,Coal (Bituminous),37.3342,-82.6558
Petty'S Fork Auger,Abandoned,Tommy G  Gambrel,Goldens Creek Enterprises Inc,Coal (Bituminous),37.2486,-82.6558
1-A Mine,Abandoned and Sealed,Banner Holding Ltd,Banner Coal & Land Company,Coal (Bituminous),37.8647,-82.6556
#1 Strip,Abandoned,Barnette Dennis & James Powers,Dee & Dan Contractors,Coal (Bituminous),36.9944,-82.6556
Surface Mine #3,Abandoned,Pittston Company,Paramont Coal Corp,Coal (Bituminous),36.9528,-82.6556
NO 10,Abandoned and Sealed,James H  Booth,Taurus Coal Company Inc.,Coal (Bituminous),37.732222,-82.655277
No 1,Abandoned and Sealed,Ervin  Stiltner,American Energy LLC,Coal (Bituminous),36.973611,-82.654722
Levy County Pit,Active,Levy County-FL,Levy County Road Department,"Crushed, Broken Limestone NEC",29.456388,-82.654722
Starbright Coals Inc #2 Mine,Abandoned and Sealed,Hall Larry,Starbright Coals Inc,Coal (Bituminous),37.4303,-82.6547
No 8,Active,James H  Booth,Apex Energy Inc,Coal (Bituminous),37.295555,-82.654444
#2,Abandoned and Sealed,Rowland  Goble; Charles A  Ratliff,Murriell-Don Coal Company Inc,Coal (Bituminous),37.6039,-82.6544
Vencill #6,Abandoned,Delmer S  Vencill,Vencill Corp,Coal (Bituminous),37.0283,-82.6542
Deep Mine #7,Abandoned and Sealed,Pittston Company,Paramont Coal Corp,Coal (Bituminous),36.9375,-82.6542
#10,Abandoned and Sealed,Jody D  Puckett,"Viper Coal, LLC",Coal (Bituminous),43.811389,-82.654167
Mine No 4,Abandoned and Sealed,Jerry  Skeens; Eddie  Skeens,Falcon Coal Corp,Coal (Bituminous),37.028333,-82.654166
No2,Abandoned and Sealed,James H  Booth,Beech Fork Processing Inc,Coal (Bituminous),37.780555,-82.653611
No 7 Mine,Abandoned and Sealed,Mitchell Tex-Lowell & Rex,T & R Coal Company Inc,Coal (Bituminous),37.5242,-82.6536
No 1,Abandoned and Sealed,Varney Chris & Jackie Francis,Little River Coal Company Inc,Coal (Bituminous),37.5242,-82.6536
Strip Mine #4,Abandoned,Barnette George Jr,Barnette Contractors,Coal (Bituminous),36.9806,-82.6528
No 9,Abandoned and Sealed,Carl  Kirk,North Star Contractors Inc,Coal (Bituminous),37.7675,-82.6525
No. 1,Active,James H  Booth,Matrix Energy LLC,Coal (Bituminous),37.735833,-82.651944
No. 4,Active,Virginia M  Hicks,"MRM Mining, Inc.",Coal (Bituminous),37.448611,-82.651944
Pe Letcher County,Abandoned,TECO Energy Inc,Premier Elkhorn Coal Company,Coal (Bituminous),37.163611,-82.651944
No 1 Surface,Abandoned,MidAmerican Energy Holdings Company,Nerco Eastern Coal Company,Coal (Bituminous),37.5658,-82.6519
Letcher Co #1,Abandoned,Tommy G  Gambrel,Goldens Creek Enterprises Inc,Coal (Bituminous),37.1636,-82.6519
Bull Creek Strip,Abandoned,William K  Ison; Charles K  Ison,Ison Coal Company Inc,Coal (Bituminous),37.1819,-82.6514
Strip Mine #3,Abandoned,Barnette George Jr,Barnette Contractors,Coal (Bituminous),36.9708,-82.6514
No 2,Abandoned and Sealed,Ousley Willis,V W Coals Inc,Coal (Bituminous),37.5436,-82.6511
South Akers #2,Abandoned and Sealed,Harold E  Akers; Jim D  Akers,South Akers Mining Llc,Coal (Bituminous),37.1794,-82.6511
Deep Mine #13,Abandoned,M A Hanna Company; W R Grace Company,Paramont Coal Corp,Coal (Bituminous),36.9581,-82.6511
No 12,Abandoned,Randy  Gilkerson,Ember Contracting Inc,Coal (Bituminous),37.235833,-82.650833
Mine No 2,Abandoned and Sealed,Horton Steve,Ramblin Coal Company Inc,Coal (Bituminous),37.4656,-82.6508
No 1 Mine,Abandoned and Sealed,Gilliam Richard & Marvin--Mike Clisso,Triangle Mining Inc,Coal (Bituminous),36.9583,-82.6508
Somerset No 1,Abandoned and Sealed,Eagle Coal & Dock Company Inc,Somerset Coal Company,Coal (Bituminous),37.5533,-82.6506
Mine No 4,Abandoned and Sealed,Rex  Fought,Garrett Mining Inc,Coal (Bituminous),37.2014,-82.6506
No 2,Abandoned and Sealed,Stanley W Osborne,Joshco Mining Inc,Coal (Bituminous),37.3758,-82.6503
No 3,Abandoned,James H  Booth,Mayo Resources Inc,Coal (Bituminous),37.749722,-82.65
No 49,Abandoned,Richard  Collett,Hi-Wall Mining Contractors Inc,Coal (Bituminous),37.749722,-82.65
#1-Strip,Abandoned,Steven R  Mullins,R & S Coal Company Inc,Coal (Bituminous),37.283333,-82.65
Auger Mine #15,Abandoned,G B  Hendrickson,B & H Coal Company Inc,Coal (Bituminous),37.283333,-82.65
No 30,Abandoned,Richard  Collett,Hi-Wall Mining Contractors Inc,Coal (Bituminous),37.283333,-82.65
Job #45,Abandoned,TECO Energy Inc,Premier Elkhorn Coal Company,Coal (Bituminous),37.283333,-82.65
Burke Branch,Abandoned,Talmage D  Meade,"Meade & Shepherd Coal Co., Inc.",Coal (Bituminous),37.283333,-82.65
Pettys Fork Mine #1,Abandoned,American Electric Power Company Inc,"AEP Kentucky Coal, L.L.C.",Coal (Bituminous),37.241666,-82.65
No 1 Mine,Abandoned,Wesley D.  Burke,Plowboy Coal Company Inc,Coal (Bituminous),37.033333,-82.65
ANDERSON QUARRY,Active,Vulcan Materials Company,"Vulcan Construction Materials, L.P.","Crushed, Broken Granite",34.503333,-82.65
#4,Abandoned and Sealed,Stanley W Osborne,"Misty Mountain Mining, Inc.",Coal (Bituminous),37.330277,-82.649722
Black Light Energy ,Abandoned and Sealed,Johnny Layton  Johnson Jr,Black Light Energy LLC,Coal (Bituminous),37.237222,-82.649722
Permier 898-5780,Abandoned and Sealed,TECO Energy Inc,Premier Elkhorn Coal Company,Coal (Bituminous),37.31,-82.6497
Copperas Creek Job #11,Abandoned,Horizon Natural Resources Incorporated,Addington Inc,Coal (Bituminous),37.7083,-82.6492
#7,Abandoned,Jody D  Puckett,"Viper Coal, LLC",Coal (Bituminous),37.310278,-82.649167
#7B,Abandoned,Henry  Chaney Jr,Cheyenne Elkhorn Coal Co.,Coal (Bituminous),37.193333,-82.649166
#1 Mine,Abandoned and Sealed,Stumbo Glenda & Jeff,Mill Branch Coal Company Inc,Coal (Bituminous),37.4447,-82.6489
No 5,Abandoned and Sealed,Mitchell Tex-Lowell & Rex,T & R Coal Company Inc,Coal (Bituminous),37.5294,-82.6486
No 1 Strip,Abandoned,Mills Charles F Iii,Atlantic Coal Corp,Coal (Bituminous),37.0208,-82.6486
No 1 Strip,Abandoned,Mullins Wallace,R B & F Inc,Coal (Bituminous),36.9861,-82.6486
No. 19,Abandoned and Sealed,James H  Booth,"Eagle Coal Company, Inc.",Coal (Bituminous),37.786944,-82.648333
Mine #1,Abandoned and Sealed,Roberts Thomas W,Cavalier Mining Corp,Coal (Bituminous),36.9928,-82.6481
Deep Mine #12,Abandoned and Sealed,Pittston Company,Paramont Coal Corp,Coal (Bituminous),36.9633,-82.6478
Colona Synfuel ,Active,SunCoke Energy Incorporated,Kanawha River Terminals LLC,Coal (Bituminous),38.168889,-82.647222
No 1,Abandoned and Sealed,Milford T  Compton,Star Services Corp,Coal (Bituminous),37.228333,-82.647222
Mine No 4,Abandoned,B W  McDonald,Mountaintop Restoration Inc,Coal (Bituminous),37.7333,-82.6472
Mine #1 (Strip),Abandoned,Hawkins Fred A,H & H Contractors Inc,Coal (Bituminous),37.0861,-82.6472
No 1 Strip,Abandoned,Hunsaker Kenneth,Hunsaker Coal Company,Coal (Bituminous),37.0042,-82.6472
No 1 Strip,Abandoned,Pilkenton Earl & Kenneth Roberts,River Coal Company,Coal (Bituminous),36.9875,-82.6472
Laurel Fork Surface,Abandoned,James River Coal Company,James River Coal Service Company,Coal (Bituminous),37.873888,-82.646944
No 3 Mine,Abandoned and Sealed,Jerry  Tackett,Tackett Mining Company Inc,Coal (Bituminous),37.5075,-82.6469
Apache No 14 Mine,Abandoned and Sealed,El Paso Energy Corp,Apache Mining Company,Coal (Bituminous),37.3672,-82.6469
#1 Strip,Abandoned,Thomas V  Cooper,Cane Patch Mining Company Inc,Coal (Bituminous),36.975,-82.6469
#1a Strip,Abandoned,Thomas V  Cooper,Cane Patch Mining Company Inc,Coal (Bituminous),36.975,-82.6469
No 1 Prep Plant,Abandoned,Stanford Energy,Ridgeway Fuel Corp,Coal (Bituminous),37.9167,-82.6464
No2,Abandoned and Sealed,Slone Vernon K,Ensol Coal Company Inc,Coal (Bituminous),37.4139,-82.6461
Stoker,Active,William D  Humphreys,Red River Coal Company Inc,Coal (Bituminous),36.938889,-82.645833
Warren County Quarry,Active,CRH PLC,Midsouth Aggregates,"Crushed, Broken Granite",33.453333,-82.645833
No 1 Tipple,Abandoned,Slone Edward,Cripple Creek Mineral Development Company Inc,Coal (Bituminous),37.1889,-82.6458
No 1 Strip,Abandoned,Dunlap James G,Bear Branch Coal Company,Coal (Bituminous),36.9556,-82.6458
No 1 Strip,Abandoned,Trent Phillip & Harlan Hawkins,P & H Coal Company,Coal (Bituminous),36.9417,-82.6458
No 1 Mine,Abandoned and Sealed,Hall Lovell,D & N Coal Corp,Coal (Bituminous),37.4081,-82.6456
No. 21,Abandoned and Sealed,James H  Booth,"Eagle Coal Company, Inc.",Coal (Bituminous),37.7525,-82.645555
#4,Abandoned and Sealed,France Kermit,Oakwood Mining Company,Coal (Bituminous),37.3325,-82.6453
Division Shop,Abandoned,Bethlehem Steel Corp,Beth Energy Mines Inc,Coal (Bituminous),37.1928,-82.6453
Warfield Mine,Abandoned,Plains Capital Equity LLC; William H  Murphy,"WHM Mineral Holdings, LLC",Coal (Bituminous),37.559722,-82.645277
Dunham,Abandoned,Bobby Ray  Elswick,Landfall Mining Inc,Coal (Bituminous),37.184722,-82.645277
No 1,Abandoned and Sealed,Milford  Compton; Herstel  Ratliff,Black Star Mining Company Inc,Coal (Bituminous),37.1942,-82.645
Pe Southern Pike Co,Abandoned,TECO Energy Inc,Premier Elkhorn Coal Company,Coal (Bituminous),37.285,-82.644722
Job #1,Abandoned,John M  Barnett,"Barnett Energy, LLC",Coal (Bituminous),37.213611,-82.644722
No 5 Mine,Abandoned and Sealed,M A Hanna Company; W R Grace Company,Paramont Mining Corp,Coal (Bituminous),37.9417,-82.6444
