CURRENT_MINE_NAME,CURRENT_MINE_STATUS,CURRENT_CONTROLLER_NAME,CURRENT_OPERATOR_NAME,PRIMARY_SIC,latitude,longitude
Jenners Coal #1,Abandoned,John B  Weakland,Big J Mining Inc,Coal (Bituminous),40.2,-78.991666
Jackson ,Active,Mark A  Shumate Sr,C & S  Coal LLC,Coal (Bituminous),39.514167,-78.987778
Jackson Mountain,Active,Arch Coal Inc,Vindex Energy Corporation,Coal (Bituminous),39.520556,-78.987222
Hadden Strip,Abandoned,Houser William C,William C Houser,Coal (Bituminous),40.6917,-78.9867
Zeedick Mine,Abandoned,John R  Yenzi Jr,John R Yenzi Jr,Coal (Bituminous),40.0508,-78.9861
G-P Knoxdale Mine,Abandoned,Leonard  Yenzi,Leonard Yenzi Company,Dimension Sandstone,41.093611,-78.984167
No 1,Abandoned,Ross Stuart R,Eastern Mining Systems Inc,Coal (Bituminous),39.5814,-78.9836
Sandy Lands,Abandoned and Sealed,Marvin D  Phillips Jr,Anita Mining Company,Coal (Bituminous),41.0475,-78.983333
Solar No 7,Abandoned and Sealed,John P  Garcia,Genesis Inc,Coal (Bituminous),40.133888,-78.983333
Yellow Run,Abandoned,David C  Klementik,Gray Mining Company Inc,Coal (Bituminous),40.133888,-78.983333
Pride Strip,Abandoned,Paul F  Becker,Paul F Becker Coal Company,Coal (Bituminous),39.983333,-78.983333
Yellow Run Processing Plant,Abandoned,CQ Incorporated,Fuelmakers Inc,Coal (Bituminous),40.1339,-78.9833
Mine No 1,NonProducing,Severstal Resources,"PBS Coals, Inc.",Coal (Bituminous),39.971667,-78.982778
Fossil #1,Active,Larry  Weaver,Fossil Fuel Inc,Coal (Bituminous),40.780556,-78.981944
Mine #37,Abandoned and Sealed,Severstal Resources,Rox Coal Inc,Coal (Bituminous),39.9708,-78.9819
Penn Run Quarry #2 Spruce Mine,Active,Howard R Cramer; Andy G Cramer,Penn Run Quarry #2 Spruce Mine,"Crushed, Broken Sandstone",40.591388,-78.980833
#1 Plant,Abandoned,Fetterolf Group Inc,Fetterolf Mining Sales Company,Coal (Bituminous),40.0361,-78.9806
Swartzwelder Mine,Temporarily Idled,Donald E  Greathouse Jr,Greathouse & Greathouse Ent Inc.,Coal (Bituminous),40.1325,-78.978056
Nolo,Active,"Alpha Natural Resources, Inc.",AMFIRE Mining Company LLC,Coal (Bituminous),40.553889,-78.977222
Moore Mine,Abandoned,Apex Oil Company,Colt Resources Inc,Coal (Bituminous),40.9886,-78.9772
R & L Strip,Abandoned,Fred  Runco; James  Yenzi,R & L Coal Corp,Coal (Bituminous),41.109444,-78.976944
Morgan Farm,Abandoned,Jones Donald F,Jones Coal Inc,Coal (Bituminous),39.615833,-78.976944
Mark #2,Abandoned,Morelli Carl L,Mark Mining No 2 Inc,Coal (Bituminous),39.9869,-78.9767
Morningstar,New Mine,Thomas J  Smith,Tjs Mining Inc,Coal (Bituminous),4.079444,-78.975833
Ralphton #1 Mine,Abandoned,Keslar Robert S,Keslar Coal Company Inc,Coal (Bituminous),40.125,-78.9756
Seneca Job,Abandoned and Sealed,Rice Max,Rice Coal Company,Coal (Bituminous),41.1028,-78.975
L N Contracting,Abandoned,Nelen Leo,L N Contracting,Coal (Bituminous),41.1028,-78.975
Stitt,Active,Michael  Stitt; Brian  Weaver; Warren  Weaver,ABM Mining Co. Inc,Coal (Bituminous),40.765833,-78.974444
Turbeville Sand Plant,Active,Adams Construction Company,Adams Construction Co,"Sand, Common",36.675,-78.974444
Gcrc,Abandoned,Polce Franklin,Georges Creek Reclamation Company,Coal (Bituminous),39.5869,-78.9728
Black Strip,Temporarily Idled,Brian J  Black,Black Resources Inc,Coal (Bituminous),39.943889,-78.972778
Stonycreek,NonProducing,J Clifford  Forrest III,Rosebud Mining Company,Coal (Bituminous),40.089444,-78.972222
Horse Hill Mine,Abandoned,Eppley Herbert T,Pennsylvania Energy Corp,Coal (Bituminous),40.3428,-78.9703
No 1 Strip,Active,Jody L  Ritchie,Beechwood Coal LLC,Coal (Bituminous),39.584722,-78.969722
Woodsdale Quarry,Intermittent,Sunrock Group Holdings Corp,Carolina Sunrock LLC,"Crushed, Broken Stone NEC",36.510833,-78.968056
Enterline Strip,Abandoned,Ralph W  Neal,P & N Coal Company Inc,Coal (Bituminous),41.0192,-78.9667
North Branch,New Mine,Severstal Resources,"RoxCoal, Inc.",Coal (Bituminous),40.724167,-78.966667
NIAGARA QUARRY,Active,Lafarge S A,Redland Quarries NY Inc,"Crushed, Broken Limestone NEC",43.126111,-78.965277
No 11 Mine,Abandoned and Sealed,Thomas J  Smith,Thomas J Smith,Coal (Bituminous),41.0614,-78.9647
Win-More Mining,Abandoned,Charles T  Clise Jr,"Clise Coal Company, Inc.",Coal (Bituminous),39.963888,-78.963888
Carlos Surface,Temporarily Idled,Arch Coal Inc,Vindex Energy Corporation,Coal (Bituminous),39.618055,-78.962777
Doty,Abandoned,Melenyzer Keith,Southwest Pennsylvania Natural Resources Inc,Coal (Bituminous),40.6722,-78.9625
Sandpatch Siding,Abandoned,Primary Coal Inc,Evergreen Coal Inc,Coal (Bituminous),39.7931,-78.9625
Jackson,Abandoned,Evans Benjamin H,Evans Coal Company,Coal (Bituminous),39.56,-78.9617
Little Elk Run,Abandoned,William J  Paulisick,K M P Associates,Coal (Bituminous),41.0625,-78.9611
Fairview Coal Co.,Abandoned,Gilbert L  Barnes; Roy W  Barnes,Fairview Coal Co.,Coal (Bituminous),39.641388,-78.960555
Starford Mine,Abandoned,Fry William & John Jr,Fry Brothers,Coal (Bituminous),40.695833,-78.960277
Maple Springs Mine,NonProducing,JAZ Ventures LP,"LCT Energy, LP",Coal (Bituminous),40.201667,-78.959167
No 1 Mine,Abandoned,Charles T  Clise Jr,Clise Coal Company Inc,Coal (Bituminous),39.551666,-78.958888
No 1 Strip,Abandoned,Donaldson Harry C,T D Mining Company,Coal (Bituminous),39.551666,-78.958888
Koontz Mine,Abandoned,Angela  Svonavec,Heritage Coal & Natural Resources LLC,Coal (Bituminous),39.551666,-78.958888
Job 47,Abandoned,NSM PLC,Pbs Coals Inc,Coal (Bituminous),39.9889,-78.9583
Krach And Gearhart Strip Mine,Abandoned,Glenn  Krach; Alvin  Gearhart,Krach & Gearhart,Coal (Bituminous),41.1444,-78.9581
DAN RIVER SAND PIT,Intermittent,Adams Construction Company,Adams Construction Co,Construction Sand and Gravel,36.673888,-78.958055
Bauermaster Strip,Abandoned,Kush James M,Bauermaster Coal Company Inc,Coal (Bituminous),39.9681,-78.9561
Quemahoning Coal Processing Plant,Abandoned,David C  Klementik,Solar Fuel Company Inc,Coal (Bituminous),40.0931,-78.9556
Fieg Bros Coal Co.,Active,Scott E  Fieg,Fieg Bros Coal Co.,Coal (Bituminous),39.931111,-78.955556
Scurfield Tipple,Abandoned,Scott E  Fieg,"Brothersvalley Coal Sales, Inc.",Coal (Bituminous),39.931111,-78.955555
Mardis Run #2 Deep Mine,Abandoned and Sealed,Edward G  Vehovic,Valley Coal Company,Coal (Bituminous),40.5239,-78.9536
Yellow Run Refuse Site,Abandoned,David C  Klementik,Gray Mining Company Inc,Coal (Bituminous),40.1064,-78.9536
Starford Mine,NonProducing,J Clifford  Forrest III,Rosebud Mining Company,Coal (Bituminous),40.701389,-78.953333
Ocean Siding Delta #3,Abandoned,Delta Industries Inc,Delta Coal Sales Inc,Coal (Bituminous),39.5869,-78.9522
Solar #10,Abandoned and Sealed,David C  Klementik,Solar Fuel Company Inc,Coal (Bituminous),40.095278,-78.951111
Strip No 2,Abandoned,Siverd Bud E & John G,Siverd Brothers Coal Company,Coal (Bituminous),40.7392,-78.9508
No 1 Strip,Abandoned,Daugherty Wayne R,Keystone Mining Company Inc,Coal (Bituminous),41.1131,-78.9506
Rougemont Quarry,Active,Heidelberg Cement AG,"Hanson Aggregates Southeast, LLC","Crushed, Broken Granite",36.225545,-78.950468
Chernicky Strips,Abandoned,Chernicky Robert P,Chernicky Coal Company Inc,Coal (Bituminous),41.1592,-78.9503
Cambria Fuel Plant,Active,Severstal Resources,PBS Coals Inc,Coal (Bituminous),39.998056,-78.949444
Boardman Sand Pit,Abandoned,Edgar P  Duncan,Boardman Sand,"Sand, Common",34.429166,-78.949444
Horning Deep Mine,NonProducing,Severstal Resources,"RoxCoal, Inc.",Coal (Bituminous),39.988611,-78.948056
Jobe,Abandoned,Kearns William S,Apollo Corp,Coal (Bituminous),40.7972,-78.9458
CORBETT HILL GRAVEL PRODUCTS,Active,Roger  Olson,Jamestown Macadam Inc,Construction Sand and Gravel,42.107222,-78.945277
Alvin Gearhart,Abandoned and Sealed,Glenn  Krach; Alvin  Gearhart,Krach & Gearhart Coal Company,Coal (Bituminous),41.1378,-78.945
Ohler Strip,Abandoned,Ohler Leo & James E Croner,C & O Coal Company,Coal (Bituminous),39.8831,-78.9442
Collins,Active,Dan  Gernatt Jr,"Dan Gernatt Gravel Products, Inc.",Construction Sand and Gravel,42.505277,-78.9425
No 1 Strip,Abandoned,Thrasher James D,Thrasher Coal Company,Coal (Bituminous),39.5947,-78.9419
No 1 Strip,Abandoned,Phillips Robert,Phillips Coal Company,Coal (Bituminous),39.5567,-78.9419
Job 60,Abandoned,Severstal Resources,Pbs Coals Inc,Coal (Bituminous),39.9542,-78.9417
Buckridge Mining,Abandoned,James P  Klucik,Buckridge Mining,Coal (Bituminous),40.126944,-78.941666
G & G Strip,Abandoned,Croner Gregory A,Hilltop Mining Inc,Coal (Bituminous),39.986111,-78.941666
Larry & Warren Weaver,Abandoned and Sealed,Weaver Larry A & Warren L,Larry & Warren Weaver,Coal (Bituminous),40.7989,-78.9406
Valley #14,Abandoned,Edward G  Vehovic,Valley Coal Company,Coal (Bituminous),40.5708,-78.9403
Valley #14 Deep Mine,Abandoned and Sealed,Edward G  Vehovic,Valley Coal Company,Coal (Bituminous),40.5708,-78.9403
Paul #1 Siding,Abandoned,Primary Coal Inc,Evergreen Coal Inc,Coal (Bituminous),40.0981,-78.94
Carlos Strip,Abandoned,Mattingly James T,K & J Development Corp,Coal (Bituminous),39.5964,-78.9394
Eagle No 5,Abandoned,Walker George,Eagle Mining Inc,Coal (Bituminous),39.5964,-78.9394
Mine #1,Abandoned and Sealed,David C  Klementik,Quemahoning Collieries Inc,Coal (Bituminous),40.125,-78.9389
Wherum Mine Site No 3,Abandoned,Merlo Charles J Jr,Alverda Resources Inc,Coal (Bituminous),40.4756,-78.9383
Milliron,Abandoned,Prushnok Coal Company Inc,Prushnok Coal Company Inc,Coal (Bituminous),40.9167,-78.9361
Shaft,Abandoned,Thompson James L,Cumberland Coal Corp,Coal (Bituminous),39.6236,-78.9361
Steinmetz Mine,Abandoned,Gary C  Walls,Gary C Walls,Coal (Bituminous),40.706944,-78.934722
Beilchick Bros Strips,Active,Paul  Beilchick,Beilchick Brothers,Coal (Bituminous),40.574444,-78.934166
Shaft Md Prep Plant,Abandoned,Merlo Charles J Jr,Frostburg Coal Company Inc,Coal (Bituminous),39.5872,-78.9336
Melbis Prep Plant,Abandoned,Cook Everett J,Melbis Development Corp,Coal (Bituminous),40.1,-78.933333
Cumberland Quarry,Intermittent,Martin Marietta Materials Inc,Martin Marietta Materials,"Crushed, Broken Stone NEC",35.215278,-78.933056
Venus No 1 Mine,Abandoned,Kukenberger Anthony,Star Coal Company,Coal (Bituminous),39.885,-78.9314
Greathouse,Active,James W  Cooper,"Coal Loaders, Inc.",Coal (Bituminous),40.080556,-78.931389
Fogle Strip,Abandoned,Fogle Roland D,Fogle Mining Inc,Coal (Bituminous),39.9167,-78.9306
Kraynak No 3,Abandoned,Thomas  Kraynak,Kraynak Coal Company,Coal (Bituminous),40.751388,-78.930555
Zubek Incorporated,Abandoned,Betty L  Zubek,Zubek Incorporated,Coal (Bituminous),40.135833,-78.929722
Beltz Strip,Abandoned,Berkebile Todd J,B & K Coal Company,Coal (Bituminous),40.37,-78.9292
Paoline & Berkebile Strip,Abandoned,Donovan Construction Company,Alumbaugh Coal Corp,Coal (Bituminous),40.1008,-78.9292
Gowanda,Active,Dan  Gernatt Jr,Gernatt Asphalt Products Inc,Construction Sand and Gravel,42.449166,-78.928888
Jenners Plant,Abandoned,John P  Garcia,Genesis Inc,Coal (Bituminous),40.0922,-78.9286
North Myrtle Beach Quarry,Active,John R.  Bratton,Wake Stone Corporation,"Crushed, Broken Stone NEC",34.076666,-78.928333
Goretown Mine,Active,McDonald Investment Company Inc,Grand Strand Aggregates,"Crushed, Broken Limestone NEC",34.076623,-78.928307
Furman Strip,Abandoned,Buterbaugh Arthur J,A & T Coal Company Inc,Coal (Bituminous),40.7033,-78.9258
Valley #12,Abandoned and Sealed,Edward G  Vehovic,Valley Coal Company,Coal (Bituminous),40.5697,-78.9256
Hipple #1,Abandoned,Prushnok Coal Company Inc,Prushnok Coal Company Inc,Coal (Bituminous),40.875,-78.925
Commonwealth Job,Abandoned,Zuchowski Pat,Kirby Energy Inc,Coal (Bituminous),39.6753,-78.925
Mine #1,Abandoned,Romani Francis J,Richland Resources Inc,Coal (Bituminous),40.1708,-78.9244
Leonard Run #1,Abandoned and Sealed,Edward G  Vehovic,Valley Coal Company,Coal (Bituminous),40.5875,-78.9236
Mine No 1,Abandoned,Vehovic David & Barry Hauser,Pine Energy Enterprises Inc,Coal (Bituminous),40.5875,-78.9236
Intercarbon Preparation Plant,Abandoned,Hooversville Coal Company,Intercarbon Coal Company,Coal (Bituminous),40.1306,-78.9231
No 1 Preparation Plant,Abandoned,Delta Industries Inc,Appalachian Fuels Inc,Coal (Bituminous),40.0131,-78.9231
Madison Mine,Active,"Alpha Natural Resources, Inc.",AMFIRE Mining Company LLC,Coal (Bituminous),40.404167,-78.923056
Diamondville Strip,Abandoned,Kerry L  Mears,Mears Enterprises Inc,Coal (Bituminous),40.780555,-78.922222
Y & M Salvage,Abandoned,Yonish Alex--Steve Matse,Y & M Salvage,Coal (Bituminous),40.1311,-78.9222
Barbara #2 Mine,Active,Severstal Resources,"RoxCoal, Inc",Coal (Bituminous),39.955556,-78.921944
Bird #2,Abandoned,Occidental Petroleum Corp,Island Creek Coal Company,Coal (Bituminous),40.27,-78.9203
Apollo Tipple #2,Abandoned,Kearns William S,Apollo Corp,Coal (Bituminous),40.6131,-78.9197
Cabin Run,Active,Arch Coal Inc,Vindex Energy Corporation,Coal (Bituminous),39.613611,-78.918333
Frostburg Blend Yard,Abandoned,Arch Coal Inc,Vindex Energy Corporation,Coal (Bituminous),39.534166,-78.918055
Fetterolf #1,Abandoned,Fetterolf Group Inc,Fetterolf Mining Inc,Coal (Bituminous),39.6981,-78.9167
Bird #3,Abandoned,Occidental Petroleum Corp,Island Creek Coal Company,Coal (Bituminous),40.2603,-78.9158
Fisanick Strip,Abandoned and Sealed,Barbara M  Bearer,Howard Neal Coal Corp,Coal (Bituminous),40.41,-78.9139
Rayne No 1,Abandoned and Sealed,Kerry L  Mears,Rayne Energy Inc,Coal (Bituminous),40.558888,-78.911944
No 1 Mine,Abandoned,Wilhelm Gilbert,Wilhelm Coal Inc,Coal (Bituminous),39.5878,-78.9119
Koontz,Abandoned,Jenkins Jonathan R,Alpha Mining Inc,Coal (Bituminous),39.625,-78.9114
AG1,Abandoned,John M  Lee,Marquise Mining Corp,Coal (Bituminous),40.141666,-78.911111
Job #2 Strip,Abandoned,Boyce Mark,East Ridge Mining Inc,Coal (Bituminous),40.2519,-78.9103
Swank #1 Strip,Abandoned,Millard R  Swank; Harold T  Swank,Three S Coal Company,Coal (Bituminous),40.1208,-78.9103
Arcadia Strip,Abandoned,Klapak Michael S,Ladon Coal Corp,Coal (Bituminous),40.7883,-78.91
Heilwood,Active,J Clifford  Forrest III,Rosebud Mining Company,Coal (Bituminous),40.615,-78.909167
No. 1 Mine,Active,Jody L  Ritchie,"Ritchie Trucking & Excavating, Inc.",Coal (Bituminous),39.616666,-78.908333
Brickell #1,Abandoned,Neal R Dean,Keystone Mining Company,Coal (Bituminous),40.8981,-78.9078
Casper Pit,Abandoned,Donovan Construction Company,C & P Coal Company Inc,Coal (Bituminous),40.1283,-78.9056
Vinton #3,Abandoned and Sealed,Lonesky Rhoda,Vinton Coal Company,Coal (Bituminous),40.4764,-78.9053
G L T,Abandoned,Freed Clark,G L T Corp,Coal (Bituminous),40.7708,-78.9042
Huskin Run Siding,Active,Berwind Corporation,Berwind Coal Sales Company,Coal (Bituminous),40.120833,-78.900833
Lancashire #24-D Mine,Abandoned and Sealed,Alco Standard Corp,Barnes & Tucker Company,Coal (Bituminous),40.5994,-78.9006
Lancashire Mine N0 24-B,Abandoned,Allen A  Wenturine,Barnes & Tucker Company,Coal (Bituminous),40.5994,-78.9006
Dilltown ,Active,Robindale Energy Services Inc,Robindale Energy Services,Coal (Bituminous),40.599444,-78.900556
Bakerton Pile,Abandoned,Brenda L  Krevel,Ridge Energy Company Inc,Coal (Bituminous),40.599444,-78.900555
Mine No 4,Abandoned,Toth Brothers & Johnstown Coal Company,East Windber Coal Company,Coal (Bituminous),40.2717,-78.8986
Yenzi,Abandoned,Mitchell R  Harvey,Dunamis Resources Inc,Coal (Bituminous),41.057777,-78.897222
Kern,Abandoned,John M  Stilley,Amerikohl Mining Inc,Coal (Bituminous),40.2125,-78.8972
Smoyer Strip,Abandoned,Brant Richard,Allegheny Mountain Coal Company,Coal (Bituminous),39.9917,-78.8972
#11 Cleaning Plant,Abandoned,Old Devon Inc; S C Coal Corporation,Reitz Coal Company,Coal (Bituminous),40.149444,-78.896944
Durham Mine,Abandoned,Roeben Company,Triangle Brick Company,Common Shale,35.895833,-78.896111
Barrett Mine,Active,"Alpha Natural Resources, Inc.","AMFIRE Mining Company, LLC",Coal (Bituminous),40.553333,-78.895278
Forest Pond,Active,Evans Concrete Product LLC,Satilla Mining Corp,Construction Sand and Gravel,35.021369,-78.895095
Benson Quarry,Active,Martin Marietta Materials Inc,Martin Marietta Materials Inc,"Crushed, Broken Granite",35.021369,-78.895095
Phillips Mine,Abandoned,NSM PLC,Pbs Coals Inc,Coal (Bituminous),39.6097,-78.8944
Kniseley Strip,Abandoned,Caltagarone Joseph,Kniseley Coal Company,Coal (Bituminous),41.0931,-78.8939
Fritz Mine,Abandoned,Fritz Brian L,Fritz Coal Inc,Coal (Bituminous),40.104166,-78.893611
Richland #1 Strip,Abandoned,Romani Francis J,Interstate Fuels Company Inc,Coal (Bituminous),40.2725,-78.8931
Berwind Mine,Abandoned,Jay W  Shaffer; Dennis L  Shaffer,Shaffer Brothers Coal Company Inc,Coal (Bituminous),40.219444,-78.893055
Engle Bros Coal Co,Abandoned,Engle Daniel P,Engle Brothers Coal Company,Coal (Bituminous),41.0761,-78.8925
Indian Head #1,Abandoned,Vasbinder Robert & Barry,Indian Head Coal Company,Coal (Bituminous),40.7683,-78.8922
Caleb Mine,Abandoned,William D  Renton; James T  Arnone,Hardhat Mining Inc,Coal (Bituminous),40.1167,-78.8917
Yenzi Strip #3 Mine,Temporarily Idled,Leonard  Yenzi,Leonard W. Yenzi Company,Coal (Bituminous),41.058333,-78.891667
Conemaugh Division Repair Shop,Abandoned,Bethlehem Steel Corp,Beth Energy Mines Inc,Coal (Bituminous),40.3436,-78.8897
Ponderosa Coal Co,Abandoned and Sealed,Mc Afee Raymond N,Ponderosa Coal Company,Coal (Bituminous),40.3106,-78.8894
South Boston ,Active,Salem Stone Corp; Adams Construction; Mountain Materials Inc,"Southside Materials, LLC","Crushed, Broken Granite",36.699444,-78.888333
Sugar Hill Strip,Abandoned,Smith John B-Russell A & Warren,Sugar Hill Limestone Company,Coal (Bituminous),41.0833,-78.8883
Knapp Strip,Abandoned,Brant James & Jerry,Brant Coal Company Inc,Coal (Bituminous),40.2081,-78.8875
Deemer #1 Strip Mine,Abandoned,Deemer Fred A Jr,Fred A Deemer Jr,Coal (Bituminous),41.0908,-78.8864
Phillips' Mine Siding,Abandoned,Winner Brothers Coal Company Inc,Winner Brothers Coal Company Inc,Coal (Bituminous),39.5783,-78.8864
Longview Mine,Abandoned and Sealed,Severstal Resources,Rox Coal Inc.,Coal (Bituminous),40.078611,-78.886111
Badger Coal Co Inc,Abandoned,Polenik Paul,Badger Coal Company Inc,Coal (Bituminous),40.2317,-78.8858
Reitz #21 North Somerset Mine,Abandoned,Old Devon Inc; S C Coal Corporation,Reitz Coal Company,Coal (Bituminous),40.1486,-78.8858
H R Coffin & Sons LLC,Abandoned,Harvey R  Coffin,H R Coffin & Sons LLC,"Sand, Common",33.862222,-78.885
Marquise Strips,Active,John M  Lee,Marquise Mining Corporation,Coal (Bituminous),40.149722,-78.884722
Hoffman No 1,Active,Donald R  Hoffman,Hoffman Mining Inc,Coal (Bituminous),40.097222,-78.884722
Gibson No 1 Mine,Abandoned,Hilliard Joseph T & Joseph J Iii,Continental Coal Company,Coal (Bituminous),41.1058,-78.8839
Waterman Plant,Abandoned,Frazier Quarry Inc,Frazier Quarry Inc,"Crushed, Broken Limestone NEC",38.453611,-78.883055
Waroquier #2,Active,Joseph L  Waroquier,Waroquier Coal Company,Coal (Bituminous),41.182778,-78.882222
Diamond T C Mine,Abandoned and Sealed,Severstal Resources,Rox Coal Inc,Coal (Bituminous),40.0717,-78.8814
Diamond T B Mine,Abandoned and Sealed,Severstal Resources,Rox Coal Inc,Coal (Bituminous),40.0717,-78.8814
Remco #2,Abandoned,Thomas W A,Rockwood Energy & Mineral Corp,Coal (Bituminous),41.2342,-78.8803
Landfill Strip,Abandoned,Lasky Stanley,Lasky Landfill Inc,Coal (Bituminous),40.2556,-78.8792
Twin Rocks Mine,Active,J Clifford  Forrest III,Rosebud Mining Company,Coal (Bituminous),40.491667,-78.879167
Laurel Sand and Stone Inc,Active,James W  Cooper,Laurel Sand & Stone Incorporated,Coal (Bituminous),40.459444,-78.878611
Shade No 3,Abandoned and Sealed,Donald R  Hoffman,Shade Mining Company,Coal (Bituminous),40.0944,-78.8778
Reitz #23 J T,Abandoned,Old Devon Inc; S C Coal Corporation,Reitz Coal Company,Coal (Bituminous),40.0903,-78.8778
HOLLY SPRINGS  QUARRY,Active,Heidelberg Cement AG,"Hanson Aggregates Southeast, LLC","Crushed, Broken Stone NEC",35.6025,-78.8775
Rampside #1,Abandoned,Jon  Clark,"Rampside Collieries, Inc.",Coal (Bituminous),40.320555,-78.876111
Conrad #1 Mine,Abandoned,Walker Alvy A Jr & Thomas E Turner,Conrad Mining Company,Coal (Bituminous),40.1811,-78.8761
Pamela No 1,Abandoned,Walker Lebon B,Pamela Mines Inc,Coal (Bituminous),39.6917,-78.8758
Eagle Mining Inc,Abandoned,Walker George,Eagle Mining Inc,Coal (Bituminous),39.5969,-78.8758
No 2 Strip Mine,Abandoned,Graham Bruce,Black Hill Coal Company,Coal (Bituminous),41.2019,-78.875
