CURRENT_MINE_NAME,long_false,latitude,longitude
Cegnar Company,119.988611,46.397222,-119.988611
Cedarville Limestone,83.769444,39.734722,-83.769444
Cedarapids Screen Plant,96.653055,46.779722,-96.653055
Cedarapids Screen,106.375555,42.847777,-106.375555
Cedarapids No. 1,95.492222,44.919444,-95.492222
Cedarapids MVP450 Cone S/N49609,119.4875,38.761111,-119.4875
Cedarapids MVP450 Cone Crusher S/N54440,116.934167,40.642222,-116.934167
Cedarapids MVP450 Cone Crusher S/N54075,116.934167,40.642222,-116.934167
CEDARAPIDS JAW,89.358952,42.034623,-89.358952
Cedarapids Crusher,101.209722,48.194722,-101.209722
Cedarapids 3054 Jaw Crusher S/N54038,116.934167,40.642222,-116.934167
Cedarapids 3042 Jaw Crusher S/N 289-05-2,119.4875,38.761111,-119.4875
Cedarapids 3042,89.878333,44.946111,-89.878333
Cedarapids 2236,115.003611,48.904722,-115.003611
Cedar Springs Quarry,90.567659,38.165928,-90.567659
Cedar Ridge Quarries,93.8975,35.399722,-93.8975
Cedar Rapids-Crusher,114.511388,37.6275,-114.511388
Cedar Rapids Track Crusher,70.299444,43.73,-70.299444
Cedar Rapids Screen Deck- #945,85.232778,45.166111,-85.232778
Cedar Rapids Quarry ,91.578888,41.888888,-91.578888
Cedar Rapids Portable Plant #1-0504615,105.007778,40.200556,-105.007778
Cedar Rapids Portable #2,85.147936,42.8002,-85.147936
CEDAR RAPIDS PLANT #1,85.602364,44.314844,-85.602364
Cedar Rapids Jaw Crusher P-117,96.767929,46.849566,-96.767929
Cedar Rapids Jaw Crusher,93.376362,48.549421,-93.376362
Cedar Rapids Jaw Crusher,71.354444,42.957222,-71.354444
Cedar Rapids I,84.775833,43.593055,-84.775833
Cedar Rapids Crusher,95.8175,46.093055,-95.8175
Cedar Rapids Crusher,94.831666,45.613611,-94.831666
Cedar Rapids Crusher,71.981389,44.634722,-71.981389
Cedar Rapids Cone Crusher,94.460726,45.449644,-94.460726
Cedar Rapids Cone,94.462799,46.091218,-94.462799
Cedar Rapids 30x54 Jaw Crusher,143.276111,63.373056,-143.276111
CEDAR RAPIDS #443,84.794166,43.307777,-84.794166
Cedar Rapids #1,91.827222,45.576666,-91.827222
Cedar Rapids #1,82.971666,43.5175,-82.971666
Cedar Rapids,94.761388,38.35,-94.761388
Cedar Rapids,91.738333,45.506111,-91.738333
CEDAR LAKE SAND & GRAVEL ,88.311666,43.380277,-88.311666
Cedar Lake Plant,74.944885,39.528045,-74.944885
CEDAR INN PIT,74.006111,40.714166,-74.006111
Cedar Hills Site,113.796111,35.184167,-113.796111
Cedar Hill Quarry ,76.140008,39.730899,-76.140008
Cedar Grove #2 Mine,81.895,37.816389,-81.895
Cedar Grove #1 Mine,81.905,37.803333,-81.905
Cedar Falls Quarry,59.366389,34.742778,-59.366389
Cedar Creek Stone Co Ltd,96.595569,31.604379,-96.595569
Cedar Creek Quarries Inc-Fischer Pit,124.042777,44.637222,-124.042777
Cedar Creek Quarries Inc-Cedar Creek Pit,124.042777,44.637222,-124.042777
Cedar Creek Quarries Inc - Panky Pit,124.042777,44.637222,-124.042777
Cedar Creek Pit,87.21,31.003888,-87.21
Cedar City Pit,113.556111,37.122778,-113.556111
Cedar Bridge Sand Operation,74.38,39.785833,-74.38
Cecil Plant,76.115229,39.604833,-76.115229
CEC SCREEN-IT,85.267777,45.300833,-85.267777
CEC Screen-It,72.531944,42.789166,-72.531944
CEC screener,93.404166,44.2175,-93.404166
CEC Screen #1,71.265277,43.846944,-71.265277
CEC Screen,68.753888,44.605277,-68.753888
CEC Roadrunner Screening Plant,111.141944,45.755,-111.141944
CEC Roadrunner 400 Series Portable Cone ,71.776031,44.220623,-71.776031
CEC Portable Plant #3,91.321111,39.503333,-91.321111
CEC Plant #2-Ser #99515,92.816944,38.191667,-92.816944
CEC 45 Cone-Crusher #7017,72.936944,43.635277,-72.936944
CEC 26x42 Jaw 7016,72.936944,43.635278,-72.936944
"CEC 24x36 Jaw, #15",76.323611,42.513611,-76.323611
CEC #4,70.69937,41.965403,-70.69937
CEC #1,70.699444,41.965277,-70.699444
CEC  Plant #2,70.69937,41.965403,-70.69937
CEC  5x12 Screen 7123,72.936944,43.635278,-72.936944
CCRD Annihilater TSAB-643-07,105.691944,46.516389,-105.691944
CCRC EL JAY,86.01,41.911667,-86.01
CCR Sand & Gravel LLC,81.983611,41.013055,-81.983611
CCR Mine,145.412222,65.55,-145.412222
CCI Slones Branch Terminal LLC,82.435278,37.409167,-82.435278
CCI - Ontario Wash Plant,117.009444,44.0675,-117.009444
CCI - McCall Wash Plant,116.098736,44.911006,-116.098736
CB Pit,122.649166,47.8025,-122.649166
Cazy Creek Portal,81.709167,37.906389,-81.709167
Cayuga Shale Pit,87.466111,39.941111,-87.466111
Cayuga Mine,76.531667,42.534722,-76.531667
Caymus Mine,81.568056,38.038889,-81.568056
CAYCE QUARRY,81.051944,33.974444,-81.051944
Cay Plant ,113.836389,46.837778,-113.836389
Cawood Mine #1,83.183888,36.801944,-83.183888
Cave Run Stone,83.351111,38.011388,-83.351111
Cave Quarries Inc,86.467188,38.476712,-86.467188
CAVE IN ROCK QUARRY,88.165277,37.469166,-88.165277
Cavanal West Mine,94.777777,35.086666,-94.777777
CATSKILL QUARRY (ICC),73.867777,42.237222,-73.867777
Catatonk Pit,76.328102,42.215439,-76.328102
Catanach Quarry,75.536111,40.065833,-75.536111
Catamount Ridge Quarry,74.834816,44.799598,-74.834816
Castlewood Plant,82.279722,36.89,-82.279722
Castleton,72.574166,43.248611,-72.574166
Castlemont #1,75.840493,41.805182,-75.840493
Castle Valley Prep Plant,110.772222,39.533611,-110.772222
Castle Valley Mines,111.093889,39.408333,-111.093889
Castle Valley Mine #4,111.093889,39.408333,-111.093889
Castle Valley Mine #3,111.093889,39.408333,-111.093889
Castle Rock Rock Inc,104.871111,39.350833,-104.871111
Castle Rock Quarry,85.151389,35.497222,-85.151389
CASTLE ROCK,114.821138,48.06156,-114.821138
Castle Mine,81.569444,38.009167,-81.569444
Castle II,81.569444,38.009166,-81.569444
CASTLE HAYNE QUARRY,77.86422,34.356892,-77.86422
Castillo Pit,106.581944,34.551666,-106.581944
Casteel Pit,103.277778,44.560833,-103.277778
Casselman Mine,79.201944,39.661667,-79.201944
Cass #1 Mine,79.074167,39.853889,-79.074167
Casper Stolle Quarry & Contracting Co,90.16063,38.544417,-90.16063
Casper Pit,106.280833,42.861111,-106.280833
CASPER MILL,106.362778,42.848333,-106.362778
Casino Mine,106.475555,35.405,-106.475555
Casino Creek Concrete Inc,109.457579,47.111567,-109.457579
Casey's Pit,121.778889,48.538611,-121.778889
Casey Stone Company ,84.7675,37.241111,-84.7675
Casey Stone Co,87.9925,39.299166,-87.9925
Casey Creek No. 1 Surface Mine,81.711666,37.9375,-81.711666
Case Street Mine,73.093333,44.03,-73.093333
Cascade-Locher Pit,90.921219,42.447365,-90.921219
Casares Sand Pit,98.571147,29.198188,-98.571147
Casados Pit,106.652778,36.689444,-106.652778
Caryville Quarry,84.183045,36.258976,-84.183045
"Carwyle Dozer Service, Inc.",90.705277,31.455833,-90.705277
Carthage Crushed Limestone,94.326944,37.195278,-94.326944
Carter Quarry,75.881111,41.740556,-75.881111
Carter City,83.120833,38.428611,-83.120833
CARSON QUARRY PROD,119.787222,39.213611,-119.787222
Carson Hill Rock Products,120.505555,38.025555,-120.505555
Carrow Fork Winnifrede Mine,81.578333,38.126944,-81.578333
Carrollton Mine,81.099722,40.553611,-81.099722
CARROLL'S ROCK PITS,99.901944,31.968611,-99.901944
Carroll Pits,80.951388,40.618611,-80.951388
Carroll Hollow #6,80.896111,40.575556,-80.896111
Carroll County Stone Inc,93.568055,36.364722,-93.568055
Carroll Canyon Rock Plant,117.167777,32.890555,-117.167777
Carroll Canyon Plant,117.123611,32.901389,-117.123611
Carrick Trucking & Gravel LLC,84.774167,44.276667,-84.774167
Carrick Trucking & Gravel LLC,84.750278,43.098611,-84.750278
Carri Scharf Materials Co (Darrah) ,88.982812,40.311988,-88.982812
Carr Creek #1,82.955833,37.219444,-82.955833
CARR CONST,99.901813,43.969515,-99.901813
Carpenter's Rock & Gravel,101.001944,47.551389,-101.001944
Carpenter Pit,72.5375,42.909444,-72.5375
Carpenter Gravel Inc.,85.308164,42.474429,-85.308164
Carpenter Creek Mine,108.507319,45.781345,-108.507319
Caroline Plant ,77.334166,38.005277,-77.334166
Carolina Stalite Company-Stalite Mill,80.334166,35.506666,-80.334166
CAROLINA SAND INC. #250,79.418055,33.989722,-79.418055
CAROLINA SAND INC. #240,79.520833,33.843611,-79.520833
CAROLINA SAND INC. #230,79.269722,33.824444,-79.269722
Carolina Sand Inc Burke County Sand Pit,81.669722,35.780277,-81.669722
Carns Gravel Pit,145.666389,64.041111,-145.666389
Carnelian #3 Quarry,96.523056,45.208889,-96.523056
Carnelian #2 Quarry,96.506667,45.209167,-96.506667
Carnelian #1 Quarry,96.681944,45.208333,-96.681944
Carmichael,88.979722,40.345278,-88.979722
"Carmeuse, Port Inland Operation",86.011879,45.992525,-86.011879
Carmeuse Lime Inc,76.515278,40.329444,-76.515278
Carmel Sand & Gravel,86.113055,39.897777,-86.113055
Carlyle Sand & Gravel-A LTD,89.373055,38.626944,-89.373055
Carlson Portable Plant,91.769162,43.295396,-91.769162
Carlson Pit and Mill,99.901944,43.969444,-99.901944
Carlson Pit & Plant,91.769166,43.295277,-91.769166
CARLSON PIT,114.300555,48.345277,-114.300555
Carlsborg Washplant ,92.3675,45.8775,-92.3675
CARLSBAD PLANT,103.989166,32.552222,-103.989166
CARLSBAD LAKE PLANT,103.973055,32.3925,-103.973055
Carlota Copper Company,110.868611,33.399167,-110.868611
Carlos Surface,78.962777,39.618055,-78.962777
Carlisle Preparation Plant,87.393333,38.945833,-87.393333
Carlisle Mine,87.392778,38.943611,-87.392778
Carling & Company Sand & Gravel,112.353333,38.986389,-112.353333
Carl Wallace Quarry,85.026944,35.948889,-85.026944
Carl Schlegel Inc Martin Pit,84.484167,43.041111,-84.484167
Caris Plant,84.915534,43.426064,-84.915534
Carino No 1 Mine,78.866388,40.6425,-78.866388
Caribou County Portable Crusher,111.603889,42.658889,-111.603889
Caribe Sand,66.410494,18.43031,-66.410494
Cargill Deicing Technology-Cleveland Mn,81.710556,41.498333,-81.710556
CAREY PLANT,83.376732,40.956398,-83.376732
Carew-Eden Pit,88.285192,43.598133,-88.285192
Caretta No. 4,81.663333,37.3325,-81.663333
Caretta Impoundment/Refuse Areas,81.685556,37.330556,-81.685556
Caretta #3 Mine,81.68,37.323611,-81.68
Card's Pit,70.007793,44.090921,-70.007793
Cardinal Preparation Plant,81.798889,37.911667,-81.798889
Cardinal Mine #1 ,83.046944,36.903611,-83.046944
Cardinal Mine,87.290277,38.236666,-87.290277
Cardinal Aggregate,83.548888,41.5275,-83.548888
Cardinal,87.535278,37.405278,-87.535278
CARDEROCK QUARRIES,76.641388,39.045833,-76.641388
Carbonite Filter Corporation Plant,76.100277,40.824444,-76.100277
Carbondale Plant-Wash Plant,107.114444,39.400555,-107.114444
Carbondale Plant,107.114444,39.400555,-107.114444
Carbonato Calizo-Ciales ,66.510484,18.290081,-66.510484
Carbon Valley Resource ,104.937222,40.175556,-104.937222
Carbon Plant (Preparation),76.564166,40.780555,-76.564166
Carbon Mine,78.475,40.983333,-78.475
Carbon Hill Prep Plant,87.526111,33.872222,-87.526111
Carbon Hill Mine,87.526111,33.872222,-87.526111
Carbo Ceramics Marshfield Plant,90.147593,44.655243,-90.147593
Capron Trails Mine,80.476667,27.525833,-80.476667
Capitol Stone No. 2,95.5825,35.287222,-95.5825
Capitol Stone No 1,95.123017,35.253708,-95.123017
Capitol Sand ,89.643889,43.116111,-89.643889
Capitol Cement Plant & Quarry,98.416666,29.544166,-98.416666
Capital Stone 1,83.327778,43.836389,-83.327778
Capital Heavy Hauling LLC,73.015833,41.505,-73.015833
Capital Concrete -  Diehl Pit,111.824444,46.573611,-111.824444
Cape Vincent Crushed Stone Products,76.333056,44.127778,-76.333056
Cape Sandy Underground,86.376111,38.135556,-86.376111
Cape Sandy #2,86.376111,38.135555,-86.376111
Cape Sandy #1,86.376111,38.135555,-86.376111
Cape Sand and Recycling LLC,70.009298,41.739057,-70.009298
Cape Mining and Recycling LLC,74.849444,39.138889,-74.849444
Cape Cod Aggretates Freetown,71.039166,41.815277,-71.039166
Capay Plant Facility,122.010277,38.715,-122.010277
Canyon Screener,92.421681,46.916121,-92.421681
Canyon Rock Plant,118.716944,34.3325,-118.716944
Canyon Rock Co Inc,122.923333,38.514444,-122.923333
Canyon Resources,122.356111,47.201388,-122.356111
Canyon Mine,112.126667,35.973611,-112.126667
Canyon Creek,114.315,48.200555,-114.315
Cantwell Screener,147.690556,63.22,-147.690556
Canton Quarry,87.835277,36.865,-87.835277
Canton Aggregate Plant #21,76.868888,41.645,-76.868888
Canton Aggregate Div.,81.331388,40.841944,-81.331388
Cantera Vista Alegre,66.553055,18.035555,-66.553055
Cantera Vega Baja,66.403342,18.420721,-66.403342
Cantera San Antonio ,66.095839,18.33764,-66.095839
Cantera Perez,65.837322,18.163112,-65.837322
Cantera Naranjo,66.511254,18.060101,-66.511254
Cantera Mundo Real,67.02263,18.456131,-67.02263
CANTERA MONSEGUR,66.697222,18.266944,-66.697222
Cantera Medina,67.13,18.458611,-67.13
Cantera Marueno ,66.582222,18.004444,-66.582222
Cantera La Rita,66.581757,18.039744,-66.581757
Cantera La Cadena Inc,67.129867,18.279952,-67.129867
Cantera Isabella Pta #2,66.612521,18.433805,-66.612521
Cantera Hipodromo Inc,65.957543,18.40167,-65.957543
Cantera H R Corp,67.126824,18.140111,-67.126824
CANTERA GUTIERREZ,67.021944,18.490833,-67.021944
Cantera Espinosa,66.277017,18.438642,-66.277017
Cantera El Tuque,66.616388,18.0325,-66.616388
Cantera De Jesus,66.141102,17.959862,-66.141102
CANTERA CARRAIZO,66.001566,18.374162,-66.001566
CANTERA CANAS,66.629553,18.127421,-66.629553
CANTERA ANGOLA,66.629553,18.127421,-66.629553
"Cantera Aggregates, Inc. #1",93.059167,40.79,-93.059167
Canoe Valley Aggregate Plant #16,78.166111,40.553611,-78.166111
Cannons Corners Mine,73.5875,44.963333,-73.5875
Cannon Mine,82.000833,35.746388,-82.000833
Canica VSI Crusher #1141,111.399444,40.917778,-111.399444
Canica VSI Crusher #1065,111.399363,40.917725,-111.399363
Canica 105 VSI Crusher #913,111.399444,40.917778,-111.399444
Cange Pit,149.475,61.580556,-149.475
Caneyville Crushed Stone ,84.27,37.839444,-84.27
Canebrake Pit,118.1275,35.733888,-118.1275
Cane Surface Mine,82.46986,37.244777,-82.46986
Cane Creek Mine,87.209722,33.771666,-87.209722
Candor Sand Pit,79.726914,35.212114,-79.726914
Candor Pit,76.368111,42.258517,-76.368111
CANDOR,79.745316,35.295142,-79.745316
Canby Sand & Gravel Co,122.713889,45.253611,-122.713889
Canby Pit,122.721111,45.241389,-122.721111
Canarico Quarries ,66.486673,18.042434,-66.486673
Canaan,73.321667,42.026667,-73.321667
Campus Plant ,117.636389,34.136667,-117.636389
Camptown Quarry,76.278611,41.736389,-76.278611
Campton Sand & Gravel C616,71.625741,43.872421,-71.625741
Campo Materials Company,116.356111,32.676388,-116.356111
Campbellton,97.874166,28.174444,-97.874166
Campbells Creek Surface Facilities,81.470833,38.307222,-81.470833
Campbells Creek No. 10 Mine,81.676944,37.904444,-81.676944
Campbell Creek No 14 Mine,81.679722,37.906111,-81.679722
Campbell County Crusher,105.509722,44.278888,-105.509722
Camp Creek Processing,82.356944,38.155833,-82.356944
Camp Creek Mine,82.335833,38.156944,-82.335833
Camp Branch Mine,81.899722,37.872222,-81.899722
Camp 9 Prep Plant,87.819444,37.686111,-87.819444
Cameron Pit,77.963055,34.278055,-77.963055
CAMDEN PLANT,88.168611,36.038056,-88.168611
Camden Pit,76.064444,36.339166,-76.064444
Camden Mine & Mill,88.130205,36.041326,-88.130205
Cambridge City Pit,85.1475,39.813055,-85.1475
Cambria Pitt 001,78.816388,40.379722,-78.816388
Cambria Fuel Plant,78.949444,39.998056,-78.949444
Cambria Cogen Facility,78.696944,40.471388,-78.696944
Camas Site #1,114.619722,47.515278,-114.619722
Camas Gravel Crusher #1,116.125833,45.9275,-116.125833
Camas Gravel,101.001944,47.551388,-101.001944
Camak Quarry,82.504573,33.470693,-82.504573
Cam Creek Mine,82.951389,38.048889,-82.951389
CAM CONSTRUCTION CO INC,88.787868,43.78444,-88.787868
Calvin V Lenig Coal Prep & Sales Inc,76.759444,40.7575,-76.759444
Calverton Tree Farm Inc,72.758333,40.9275,-72.758333
Calvert Mine,98.484247,39.011902,-98.484247
Calvert Mine,96.668333,31.098888,-96.668333
Calvert City Terminal LLC,88.38,37.001944,-88.38
Calvary No 81,83.239444,37.119167,-83.239444
CALLS PIT,84.285555,42.291944,-84.285555
Callisto Mine,81.6875,37.939722,-81.6875
Callahan Stone Co.,72.306509,43.268733,-72.306509
Callahan Pit,119.630555,46.900833,-119.630555
Callahan & Nannini Shale Inc,74.006111,40.714166,-74.006111
Calkins Sand & Gravel Inc,72.577777,44.558888,-72.577777
California Silica Products,117.383888,34.558333,-117.383888
Calhoun Quarry #1,90.498333,39.108611,-90.498333
Calhoun Quarry,84.718055,35.301388,-84.718055
Calhoun Pit,81.038151,33.879069,-81.038151
Calera Quarry ,86.753611,33.102777,-86.753611
Calera,86.755833,33.142777,-86.755833
CALERA,86.753611,33.102777,-86.753611
Caldwell Quarry,85.188333,36.730555,-85.188333
CALDWELL QUARRY,81.556111,35.879444,-81.556111
Caldwell PT & ML,85.725823,39.68976,-85.725823
Caldwell Plant,116.702324,43.665685,-116.702324
Calder Mine,94.7,35.25,-94.7
Calder,130.645,55.704444,-130.645
Calcium Products Plant,94.462222,42.753888,-94.462222
Calcium Products Co,85.795556,40.465,-85.795556
Calcium Plant ,82.426388,28.637222,-82.426388
CALCIUM CARBONATE PLANT/MILL,76.64391,39.463901,-76.64391
Calcar Quarries Inc,86.479444,38.556111,-86.479444
Cal Rock Products LLC,121.368333,36.735556,-121.368333
Cake Pit,121.352175,44.097636,-121.352175
Cain Ranch Aggregate Quarry,119.069167,37.754167,-119.069167
Cagi Portable Crusher,120.553888,46.618333,-120.553888
Cadre Brady Plant,99.146361,30.992495,-99.146361
Cadman Longview (Gold Bar) Pit,121.629722,47.833055,-121.629722
Cadman High Rock Quarry,121.97464,47.81573,-121.97464
Cadman Black Diamond,121.993889,47.286389,-121.993889
Cadman (Redmond),122.088611,47.675833,-122.088611
Cadis Quarry,76.229166,41.968611,-76.229166
Caddo Plant & Pits,94.008333,32.631666,-94.008333
Caddo County 1,98.595833,35.101667,-98.595833
CADDO,96.0775,34.135277,-96.0775
Cache Creek Quarry,121.941944,38.686111,-121.941944
Cabot Quarry ,92.143056,35.000278,-92.143056
Cabin Run,78.918333,39.613611,-78.918333
Cabin Ridge Surface Mine,82.230556,37.039167,-82.230556
Cabin Creek Utility Area,81.421111,37.971389,-81.421111
Cabbage Grove ,83.5825,30.1225,-83.5825
Cabazon,116.814167,33.9225,-116.814167
Cabarrus Quarry,80.705165,35.406049,-80.705165
Caballo Mine,105.333333,44.118888,-105.333333
CAB Agregados,65.983217,18.248415,-65.983217
C636-Sidney Crushing Facility,69.720711,44.452971,-69.720711
C-5,83.061667,36.898611,-83.061667
C26-C20,72.661388,44.299166,-72.661388
C-24 & C-25,72.593055,44.238888,-72.593055
C-2,99.936388,47.768888,-99.936388
C-2,83.090833,36.9375,-83.090833
C19-C17,72.577777,44.558888,-72.577777
C16-C23,72.661388,44.299166,-72.661388
C-14,72.661388,44.299166,-72.661388
C-12 Extec,72.791666,43.058333,-72.791666
C-1 Crusher,99.936388,47.768888,-99.936388
C/R Portable Crusher Deckard,79.985,41.533611,-79.985
C.I.B. CRUSHER/SCREEN PLANT,110.3625,46.879722,-110.3625
C. R. 443 Crusher,94.550661,45.096437,-94.550661
C S P Falke's Quarry,74.410817,42.273082,-74.410817
C R-1,92.960098,45.842803,-92.960098
C R M PIT #1,114.206714,44.503392,-114.206714
C M & Son Trucking Inc,74.005973,40.714269,-74.005973
C Kenyon Const Inc/Quimby Mtn Stone,72.472777,43.783611,-72.472777
C J Materials Inc,89.943611,41.708888,-89.943611
C J Mabardy Inc,72.080555,42.681944,-72.080555
C J Bolton Portable Crusher #2,71.689962,43.097602,-71.689962
C I Lovell Inc Portable,119.73702,46.239467,-119.73702
C F Poeppelman Inc ,82.907123,40.417287,-82.907123
C E D ENTERPRISES INC,78.332222,39.259722,-78.332222
C B Sand,81.411111,32.251111,-81.411111
C A Langford Co Inc,86.369166,34.338333,-86.369166
C 3,82.768889,37.298889,-82.768889
C & R ROCK,94.465277,36.851944,-94.465277
C & R Gravel Inc,96.431666,43.080833,-96.431666
C & M Stone,93.364444,35.381944,-93.364444
C & H Gravel Co Pit  #4,88.229444,39.323888,-88.229444
