CURRENT_MINE_NAME,CURRENT_MINE_STATUS,CURRENT_CONTROLLER_NAME,CURRENT_OPERATOR_NAME,PRIMARY_SIC,latitude,longitude
Square Barn Pit,Intermittent,Joan  Bakley,Bakley Const Corp,Construction Sand and Gravel,42.15316,-88.369433
PLANT 12,Abandoned,Joseph  Murphy; Brian  Murphy,"MCC, Inc.",Construction Sand and Gravel,44.285278,-88.368611
PLANT 4,Abandoned,Joseph  Murphy; Brian  Murphy,"MCC, Inc.","Crushed, Broken Limestone NEC",44.285278,-88.368611
PLANT 14,Abandoned,Joseph  Murphy; Brian  Murphy,"MCC, Inc.","Crushed, Broken Limestone NEC",44.285278,-88.368611
PLANT 2,Active,Joseph  Murphy; Brian  Murphy,"MCC, Inc.","Crushed, Broken Limestone NEC",44.285277,-88.368611
PLANT 1,Intermittent,Joseph  Murphy; Brian  Murphy,"MCC, Inc.","Crushed, Broken Limestone NEC",44.285277,-88.368611
PLANT 3,Active,Joseph  Murphy; Brian  Murphy,"MCC, Inc.",Construction Sand and Gravel,44.285277,-88.368611
PLANT 8,Abandoned,Joseph  Murphy; Brian  Murphy,"MCC, Inc.",Construction Sand and Gravel,44.285277,-88.368611
PLANT 11,Intermittent,Joseph  Murphy; Brian  Murphy,"MCC, Inc.",Construction Sand and Gravel,44.285316,-88.368609
Plant 16,Intermittent,Joseph  Murphy; Brian  Murphy,"MCC, Inc.",Construction Sand and Gravel,44.285316,-88.368609
Equality Mine #1,Abandoned,Denny Fred-D C Simpson,Equality Mining Company,Coal (Bituminous),37.7922,-88.3667
Cottage Grove Auger,Abandoned,Michael T  McCullough,Midwest Auger Co.,Coal (Bituminous),37.751388,-88.365
North Lake Pit,Intermittent,L & W Construction Co Inc; Halquist Stone Co Inc,North Lake Sand & Gravel,Construction Sand and Gravel,43.166111,-88.364166
Burgett Lake,Intermittent,Jack  Pease,Spruce Lake Sand & Gravel,Construction Sand and Gravel,42.486696,-88.361648
Hwy B & 41,Active,Bruce  Rademann,Oakfield Stone Company Inc,Dimension Limestone,43.537222,-88.360555
Waukesha Lime & Stone ,Active,Kurt  Bechthold,Payne & Dolan Inc,"Crushed, Broken Limestone NEC",42.9988,-88.35545
Wild Cat Hills Auger,Abandoned,Michael T  McCullough,Black Hawk Mining Inc,Coal (Bituminous),37.679166,-88.353611
Eagle Valley Mine,Abandoned and Sealed,Peabody Energy,"Big Ridge, Inc.",Coal (Bituminous),37.650833,-88.351389
Federal Landscaping Co Mine No 1,Abandoned,Robert P  Downen; Edward W  Downen,Jader Fuel Company Inc,Coal (Bituminous),37.733333,-88.35
Fox Ridge Stone LLC,Abandoned,Don  Hamman,Fox Ridge Stone LLC,Construction Sand and Gravel,41.678333,-88.346666
"Granusol, Inc.",Active,Prince Mineral Company Incorporated,"Granusol, Inc.",Manganese Ore,37.423663,-88.346148
Rosiclare Facility Hastie Mining,Active,Donald D  Hastie; Robert L  Hastie,Hastie Mining & Trucking,Fluorspar,37.428333,-88.343333
Morris - Plant #1,Abandoned,William  Pavin,"IM Crushing, LLC","Crushed, Broken Limestone NEC",41.395278,-88.341111
Cotton Fields,Abandoned,William G  Yates Jr,Baldwin Sand and Gravel,Construction Sand and Gravel,33.539444,-88.338333
Aux Sable Plant,Active,Lafarge S A,"Lafarge Aggregates Illinois, Inc",Construction Sand and Gravel,41.395556,-88.3375
Wildcat Hills Mine - Cottage Grove Pit,Active,Peabody Energy,"Peabody Midwest Mining, LLC",Coal (Bituminous),37.666666,-88.333333
N.A.A.M. No. 11,Abandoned,D Kent  Glover,North American Auger Mining Inc.,Coal (Bituminous),37.666666,-88.333333
Kimberly Carbonates LLC,Active,Omya Industries Inc,Kimberly Carbonates LLC,"Crushed, Broken Limestone NEC",44.275955,-88.326853
Gibbs Construction,Active,Danny  Elam,"Childer's Hill Gravel, LLC",Construction Sand and Gravel,35.227778,-88.3225
Conco Western Stone,Active,Lafarge S A,"Lafarge Aggregates Illinois, Inc","Crushed, Broken Limestone NEC",41.803333,-88.320556
Ahart's Hauling,Intermittent,Debbie F  Ahart,Ahart Gravel and Sand,Construction Sand and Gravel,36.737777,-88.318888
Pound Pit & Mill,Intermittent,Steve  Verrette,Marinette Concrete Products - Pound,Construction Sand and Gravel,45.155131,-88.316989
Klondike II,Active,Donald D  Hastie; Robert L  Hastie,Hastie Mining,Fluorspar,37.224722,-88.316666
The R S & D Mine,Active,Lafarge S A,"Lafarge Aggregates Illinois, Inc.","Crushed, Broken Limestone NEC",41.976111,-88.316389
Portable Crush Plant 1,Intermittent,Eric  Gilbert,Cedar Lake Sand & Gravel,Construction Sand and Gravel,43.380278,-88.311667
Screen Plant 1,Intermittent,Eric  Gilbert,Cedar Lake Sand & Gravel Co. Inc.,Construction Sand and Gravel,43.380278,-88.311667
CEDAR LAKE SAND & GRAVEL ,Active,Eric  Gilbert,Cedar Lake Sand & Gravel Co. Inc.,Construction Sand and Gravel,43.380277,-88.311666
Portable Wash Plant 1,Intermittent,Eric  Gilbert,Cedar Lake Sand & Gravel,Construction Sand and Gravel,43.380277,-88.311666
Portable Crush Plant 1,Intermittent,Eric  Gilbert,Cedar Lake Sand & Gravel Co Inc,Construction Sand and Gravel,43.380277,-88.311666
Portable Crusher #1,Intermittent,Rick  Hanke,Hanke Terminals Inc.,"Crushed, Broken Limestone NEC",43.329731,-88.307584
Portable Crusher #3,Intermittent,Rick  Hanke,Hanke Terminals Inc.,Construction Sand and Gravel,43.329722,-88.3075
Gillett Pit And Mill,Intermittent,Steve  Verrette,Gillett Cement Products,Construction Sand and Gravel,44.889991,-88.307323
Steger Pit,Intermittent,Jacob H  Batzler,Batzler Trucking Inc,Construction Sand and Gravel,43.566591,-88.306458
Fox Flagstone,Intermittent,Clem H  Martin Jr; Gary A  Martin,Fox Excavating Inc,Dimension Limestone,41.837222,-88.305833
Goodmiller Quarry,Intermittent,Jason  Haas,HDI Quarry LLC,"Crushed, Broken Limestone NEC",37.445833,-88.305
H & G Limestone Products LLC,Active,Donald D  Hastie; Robert L  Hastie,H & G Limestone Products LLC,"Crushed, Broken Limestone NEC",37.445833,-88.305
Stevens Point Quarry,Intermittent,David  Wirtz,Eden Stone Company Inc,Dimension Sandstone,43.720876,-88.304491
Meyer Material Company Algonquin Pit #5,Intermittent,Aggregate Industries PLC,Meyer Material Company,Construction Sand and Gravel,42.179444,-88.291666
Algonquin Sand & Gravel,Intermittent,Heidelberg Cement AG,Hanson Material Service,Construction Sand and Gravel,42.187777,-88.291388
Chaudet Creek Quarry,Intermittent,Billy  Harper,"CALX Resources, LLC","Crushed, Broken Limestone NEC",37.063889,-88.288333
Main Pit,Active,Cretex Companies Inc,Cretex Materials Inc,Construction Sand and Gravel,42.666389,-88.288056
Main Wash Plant,Intermittent,Cretex Companies Inc,Cretex Materials Inc,Construction Sand and Gravel,42.666388,-88.288055
Lake City Quarry,Temporarily Idled,Vulcan Materials Company,"Vulcan Construction Materials, L.P.","Crushed, Broken Limestone NEC",37.063888,-88.288055
Meyer Material Company-Dyer Lake Pit #34,Active,Aggregate Industries PLC,Meyer Material Company,Construction Sand and Gravel,42.600833,-88.286111
Petersen Pit,Intermittent,Steven  Thelen,"Thelen Sand & Gravel, Inc.",Construction Sand and Gravel,42.346829,-88.285739
Carew-Eden Pit,Intermittent,John  Carew,Carew Concrete & Supply Co Inc,Construction Sand and Gravel,43.598133,-88.285192
Eden Quarry & Mill,Active,Graymont Ltd,Graymont Western Lime Inc.,Lime,43.669614,-88.280232
Schaal Quarry,Intermittent,Bret W  Schall,Schaal Quarry,"Crushed, Broken Limestone NEC",44.93982,-88.277403
PC1 - Portable Crusher One,Intermittent,Robert C  Epping,Trenton Ventures LLC,Construction Sand and Gravel,42.678073,-88.276203
Screen Plant #1,Abandoned,Brian F  Kowalkowski,Red-D-Mix Concrete Inc.,Construction Sand and Gravel,44.756388,-88.270833
Cumberland River Quarry,Active,W Scott  McGeorge,Pine Bluff Sand & Gravel Company,"Crushed, Broken Limestone NEC",37.191388,-88.269444
Raymond St,Abandoned,Michael P  Vondra,"Bluff City Materials, Inc.",Construction Sand and Gravel,41.986388,-88.267777
"Carpentersville Quarry, Inc.",Abandoned,Robert  Pawelko; Paul  Fritz,"Carpentersville Quarry, Inc.",Construction Sand and Gravel,42.139444,-88.2675
M & J Sand,Intermittent,Maurice R  Bodart,M & J Sand,Construction Sand and Gravel,44.529936,-88.267437
Tuscola Stone Company,Active,Rein Family Trust; Kabbes Interests,Tuscola Stone Company,"Crushed, Broken Limestone NEC",39.791567,-88.264437
Hillview Sand & Gravel ,Intermittent,Elaine  Kraut,Genesee Aggregate Corp,Construction Sand and Gravel,43.174166,-88.2625
Grand River Terminal,Active,Kinder Morgan Inc; Kinder Morgan Energy Partners,Kinder Morgan Operating LP C,Coal (Bituminous),37.038611,-88.261667
Jader Dock,Abandoned,Robert P  Downen; Edward W  Downen,Jader Fuel Company Inc,Coal (Bituminous),37.4667,-88.2583
Warren Quarry,Active,Cretex Companies Inc,Cretex Materials Inc,"Crushed, Broken Limestone NEC",42.665277,-88.257777
Bartlett Underground Quarry,Active,Vulcan Materials Company,Vulcan Construction Materials LP ,"Crushed, Broken Limestone NEC",42.005278,-88.2575
Boe Road Pit,Active,Patricia W Esfeller; Michael W Esfeller,Coastal Sand & Gravel Inc,Construction Sand and Gravel,30.508333,-88.255
North Operations,Intermittent,Jack  Pease,"Super Mix of Wisconsin, Inc.",Construction Sand and Gravel,42.774017,-88.253351
Choctaw,Abandoned,Robert E  Murray,Consolidation Coal Company,Coal (Lignite),32.4819,-88.2514
New Burnside Mine Strip,Abandoned,Rucker Orville,Black Diamond Coal,Coal (Bituminous),37.583333,-88.25
"Shiloh Sand & Gravel, Inc.",Active,Lemuel B  Carnes III,"Shiloh Sand & Gravel, Inc.",Construction Sand and Gravel,35.224722,-88.249166
Schelle Pit,Active,Charles H  Johnson,"West Bend Sand & Stone, Inc.",Construction Sand and Gravel,43.429444,-88.248333
Gifford South,Intermittent,Michael P  Vondra,"Bluff City Materials, Inc.",Construction Sand and Gravel,42.009167,-88.246944
Spring Lake Sand & Gravel,Active,James S  Toyan; Jeff B  Thurlwell,Spring Lake Sand & Gravel,Construction Sand and Gravel,42.434167,-88.244167
Halquist Stone Company-Sussex Quarry,Active,Tom  Halquist; Bill  Halquist,Halquist Stone Company Inc,"Crushed, Broken Limestone NEC",43.112222,-88.243888
Pit #1,Intermittent,Monty L  Swearingen,River Bend Materials LLC,Construction Sand and Gravel,39.273611,-88.243611
Colgate Pit Yard 1,Active,Lafarge S A,Lafarge North America Incorporated,Construction Sand and Gravel,43.204444,-88.241666
Conceptual Stone Inc.,Abandoned,Ronnie  Gadberry; Robert J  Warren,Conceptual Stone Inc.,Dimension Stone NEC,37.341666,-88.241666
Grand Rivers Quarry,Active,Vulcan Materials Company,"Vulcan Constr. Materials, L.P.","Crushed, Broken Limestone NEC",37.029166,-88.24
Warren Paving Slats Lucas Quarry,Active,Lawrence W  Warren,Warren Paving Inc,"Crushed, Broken Limestone NEC",37.186944,-88.237777
Beverly Materials West Pit,Intermittent,Daniel  Plote,Beverly Materials LLC,Construction Sand and Gravel,42.070833,-88.235555
Pit  #2,Active,Walter P Boughton Estate,Boughton Materials Inc,Dimension Limestone,41.680277,-88.234444
Lake City Mine,Temporarily Idled,J Lee  Powell,Mid-South Construction Company Inc,Construction Sand and Gravel,37.029444,-88.234444
C & H Gravel Co Pit  #4,Active,Charles  Heuerman,C & H Gravel Company,Construction Sand and Gravel,39.323888,-88.229444
Sussex Quarry,Active,James D  Dawson,"Lannon Stone Products, Inc.","Crushed, Broken Limestone NEC",43.106667,-88.2275
Chilton Quarry,Active,Timothy A  Buechel,Buechel Stone Corp,Dimension Limestone,43.964479,-88.227237
"Wissota Sand & Gravel, Rugby Pit",Active,Wissota Sand & Gravel Company,Wissota Sand & Gravel Co.,Construction Sand and Gravel,43.29,-88.223889
Parkview Sand & Gravel LLC,Abandoned,Georgia A  Pavin,Park View Sand & Gravel LLC,Construction Sand and Gravel,42.741388,-88.22
Wash Plant,Abandoned,Georgia A  Pavin,"Park View Sand & Gravel, LLC",Construction Sand and Gravel,42.741388,-88.22
PW4,Intermittent,Kurt  Bechthold,Payne & Dolan Inc,"Crushed, Broken Limestone NEC",43.035806,-88.218401
PC1,Active,Kurt  Bechthold,Payne & Dolan Inc,Construction Sand and Gravel,43.035833,-88.218333
PW1,Intermittent,Kurt  Bechthold,Payne & Dolan Inc,"Crushed, Broken Limestone NEC",43.035833,-88.218333
PC4,Intermittent,Kurt  Bechthold,Payne & Dolan Inc,Construction Sand and Gravel,43.035833,-88.218333
PS1,Intermittent,Kurt  Bechthold,Payne & Dolan Inc,"Crushed, Broken Limestone NEC",43.035833,-88.218333
PW5,Intermittent,Kurt  Bechthold,Payne & Dolan Inc,"Crushed, Broken Limestone NEC",43.035833,-88.218333
PC9,Intermittent,Kurt  Bechthold,Payne & Dolan Inc,Construction Sand and Gravel,43.035833,-88.218333
PC10,Intermittent,Kurt  Bechthold,Payne & Dolan Inc,Construction Sand and Gravel,43.035833,-88.218333
PC-6,Abandoned,Kurt  Bechthold,Payne & Dolan Inc,Construction Sand and Gravel,43.035833,-88.218333
PS2,Intermittent,Kurt  Bechthold,Payne & Dolan Inc,Construction Sand and Gravel,43.035833,-88.218333
Krueger Pit,Abandoned,Gregory M  Reesman,Reesmans Excavating & Grading Inc.,"Sand, Common",42.726944,-88.208333
Johann Sand and Gravel,Intermittent,Jason Paul  Johann,Johann Sand and Gravel LLC,Construction Sand and Gravel,43.410555,-88.2075
Oakes West Bend,Abandoned,Daniel D  Oakes,A W Oakes & Son Inc,"Sand, Common",43.410555,-88.2075
Meyer Material Co.-West Pit #26,Active,Aggregate Industries PLC,Meyer Material Company,Construction Sand and Gravel,42.329722,-88.200833
Eagle No. 2,Abandoned,Patriot Coal Corporation,Peabody Coal Company,Coal (Bituminous),37.75,-88.2
Eagle Surface Prep,Abandoned,Hanson PLC,Peabody Coal Company,Coal (Bituminous),37.7,-88.2
Thelen Sand & Gravel,Active,Steven  Thelen,Thelen Sand & Gravel Inc,Construction Sand and Gravel,42.4775,-88.198888
R&S Sand & Gravel ,Active,Martin Marietta Materials Inc,"Martin Marietta Materials, Inc.",Construction Sand and Gravel,34.266944,-88.196666
LIVLITE DIVISION,Active,CRH PLC,Big River Industries Inc,Common Clays NEC,32.565,-88.196666
Marion Mine & Mill,Abandoned,Rogers Group Inc,Rogers Group Inc,"Crushed, Broken Limestone NEC",37.281944,-88.196388
Midwest Aggregates,Active,Kurt  Bechthold,Payne & Dolan Inc,Construction Sand and Gravel,42.480833,-88.196111
Plainfield Stone,Intermittent,Vulcan Materials Company,"Vulcan Construction Materials, L.P.","Crushed, Broken Limestone NEC",41.616111,-88.196111
Paradise Road Quarry,Intermittent,David  Wirtz,"Eden Stone Co, Inc.",Dimension Stone NEC,43.979166,-88.195833
Richfield Pit,Active,James D  Dawson,Lannon Stone Products Inc,Construction Sand and Gravel,43.2575,-88.195555
Bolingbrook Underground,Active,Vulcan Materials Company,"Vulcan Construction Materials, L.P.","Crushed, Broken Limestone NEC",41.680833,-88.195
Smith Sand Company Inc.,Active,Dean D  Alford,Smith Sand Company,Construction Sand and Gravel,30.836847,-88.194628
Halquist Stone Company-Chilton Quarry,Active,Tom  Halquist; Bill  Halquist,Halquist Stone Company Inc,"Crushed, Broken Limestone NEC",43.970136,-88.19238
Portable Wash Plant #02,Intermittent,Kody C  DuChateau,KCG Excavating Inc.,Construction Sand and Gravel,44.782601,-88.190652
Wash Plant,Intermittent,Mike R  Larsen; Todd A  Larsen,Five Star Trucking Inc,Construction Sand and Gravel,44.787777,-88.190555
Crushing Plant # 02,Abandoned,Craig  DuChateau,DMK Inc,Construction Sand and Gravel,44.7825,-88.190555
Sabel Quarry,Active,Timothy A  Buechel,Buechel Stone Corp,"Crushed, Broken Limestone NEC",43.989444,-88.190555
Crusher,Intermittent,Mike R  Larsen; Todd A  Larsen,Five Star Trucking Inc,Construction Sand and Gravel,44.787682,-88.190461
Portable #3,Intermittent,Jeffrey G  Johnson,"Johnson Sand & Gravel, Inc.",Construction Sand and Gravel,42.925833,-88.188888
Portable #2,Intermittent,Jeffrey G  Johnson,Johnson Sand & Gravel Incorporated,Construction Sand and Gravel,42.925854,-88.188854
Jader Mine No 3,Abandoned,,Jader Fuel Co Inc,Coal (Lignite),37.713055,-88.186666
McKeefry & Sons-Chase Pit,Intermittent,Jason P  McKeefry,McKeefry & Sons Inc.,Construction Sand and Gravel,44.752686,-88.186054
Underground Pipeline Construction Inc,Abandoned,Norbert  Dretzka,Underground Pipeline Construction Inc,"Crushed, Broken Limestone NEC",43.005277,-88.184166
Underground Pipeline Construction Inc.,Abandoned,Norbert  Dretzka,Underground Pipeline Construction Inc.,Construction Sand and Gravel,43.005277,-88.184166
Lisbon Pit,Intermittent,James D  Dawson,"Lannon Stone Products, Inc.",Construction Sand and Gravel,43.143611,-88.183056
Halquist Stone Company-Ideal Quarry,Intermittent,Tom  Halquist; Bill  Halquist,Halquist Stone Company Inc,"Crushed, Broken Limestone NEC",43.143611,-88.183055
Tremont,Active,CRH PLC,APAC-MS Inc,Construction Sand and Gravel,34.318611,-88.1825
#9,Abandoned,Hay Walker W,D O & W Coal Company Inc,Coal (Bituminous),37.0531,-88.1792
Pit #1,Active,Walter P Boughton Estate,Boughton Materials Inc,"Crushed, Broken Limestone NEC",41.666655,-88.175953
Pit #2,Intermittent,Monty L  Swearingen,River Bend Materials LLC,Construction Sand and Gravel,39.390833,-88.173056
Pleasant Grove Pit,Abandoned,Tim  Sonnentag,County Concrete Corporation,Construction Sand and Gravel,39.390833,-88.173055
Portable #1,Intermittent,Jeffrey G  Johnson,Johnson Sand & Gravel Incorporated,Construction Sand and Gravel,42.937328,-88.17228
Portable No 5,Abandoned,Jeffrey G  Johnson,Johnson Sand & Gravel Inc,Construction Sand and Gravel,42.937222,-88.172222
Portable No. 6,Abandoned,Jeffrey G  Johnson,Johnson Sand & Gravel Inc,Construction Sand and Gravel,42.937222,-88.172222
Power Screen,Intermittent,Jeffrey G  Johnson,Johnson Sand & Gravel Inc,Construction Sand and Gravel,42.937222,-88.172222
Portable No 8 Wolf WP,Intermittent,Jeffrey G  Johnson,Johnson Sand & Gravel Co,Construction Sand and Gravel,42.937222,-88.172222
Choctaw,Abandoned,Robert E  Murray,Consolidation Coal Company,Coal (Lignite),32.0875,-88.1708
Chilton Quarry ,Active,David  Wirtz,Eden Stone Company Inc,Dimension Stone NEC,43.992777,-88.170555
CAMDEN PLANT,Active,S C R-Sibelco Nv,Unimin Corp,Construction Sand and Gravel,36.038056,-88.168611
Will County Generating Station,Abandoned,Unicom Corp,Com Ed,Coal (Bituminous),41.516667,-88.166667
CAVE IN ROCK QUARRY,Active,Lafarge S A,Lafarge Aggregates Southeast Inc,"Crushed, Broken Limestone NEC",37.469166,-88.165277
Hastie Mine,Active,Donald D  Hastie; Robert L  Hastie,Hastie Mining ,"Crushed, Broken Limestone NEC",37.469166,-88.165277
Halquist Stone Company Cawley's Quarry,Abandoned,Tom  Halquist; Bill  Halquist,Halquist Stone Company Inc,"Crushed, Broken Limestone NEC",43.148333,-88.163333
ADAM's Salem Sand and Gravel,Intermittent,Holly  Pirelli,ADAM Enterprises Inc,Construction Sand and Gravel,42.589722,-88.161666
Plant One,Abandoned,John  Lipuma; Michelle  Muellner,Bolingbrook Mining Company LLC,Construction Sand and Gravel,41.638055,-88.161111
Theodore Plant,Active,Holcim Ltd,Holcim (US) Incorporated,Cement,30.554672,-88.160844
SOUTH FORK PIT,Active,James W  Hayes,"J. R. Hayes Construction Co., Inc",Construction Sand and Gravel,36.415839,-88.157085
Mine No 1,Active,James W  Hayes,J R Hayes Construction Company Inc,Construction Sand and Gravel,36.415758,-88.157002
United Stone Quarry,Abandoned,Vincent E  Galbary,United Stone Corporation,Dimension Limestone,43.152777,-88.156111
Monacelli Stone Company Inc,Active,Robert W  Monacelli Jr,Monacelli Stone Company Inc,"Crushed, Broken Limestone NEC",43.148333,-88.155833
Halquist Stone Company-Lannon Quarry,Active,Tom  Halquist; Bill  Halquist,Halquist Stone Company Inc,"Crushed, Broken Limestone NEC",43.148333,-88.155
Lannon Quarry,Active,James D  Dawson,Lannon Stone Products Inc,"Crushed, Broken Limestone NEC",43.148333,-88.153889
