VIOLATOR_TYPE_CD,MINE_TYPE,COAL_METAL_IND,SIG_SUB,LIKELIHOOD,INJ_ILLNESS,NO_AFFECTED,NEGLIGENCE,SPECIAL_ASSESS,PRIMARY_OR_MILL,ASMT_GENERATED_IND,CONTESTED_IND,VIOLATOR_VIOLATION_CNT,VIOLATOR_INSPECTION_DAY_CNT,ACTIVITY,ACTIVE_SECTIONS,IDLE_SECTIONS,SHAFT_SLOPE_SINK,IMPOUND_CONSTR,BLDG_CONSTR_SITES,DRAGLINES,UNCLASSIFIED_CONSTR,CO_RECORDS,SURF_UG_MINE,SURF_FACILITY_MINE,REFUSE_PILES,EXPLOSIVE_STORAGE,OUTBY_AREAS,MAJOR_CONSTR,SHAFTS_SLOPES,IMPOUNDMENTS,MISC_AREA,PROGRAM_AREA,SAMPLE_CNT_AIR,SAMPLE_CNT_DUSTSPOT,SAMPLE_CNT_DUSTSURVEY,SAMPLE_CNT_RESPDUST,SAMPLE_CNT_NOISE,SAMPLE_CNT_OTHER,NBR_INSPECTORS,TOTAL_ON_SITE_HOURS,TOTAL_INSP_HOURS,COAL_METAL_IND,TOTAL_ON_SITE_HRS_SPVR_TRAINEE,TOTAL_INSP_HRS_SPVR_TRAINEE,PRIMARY_SIC,PRIMARY_CANVASS,PORTABLE_OPERATION,PORTABLE_FIPS_ST_CD,DAYS_PER_WEEK,HOURS_PER_SHIFT,PROD_SHIFTS_PER_DAY,MAINT_SHIFTS_PER_DAY,NO_EMPLOYEES,PART48_TRAINING,AVG_MINE_HEIGHT,PILLAR_RECOVERY_USED,HIGHWALL_MINER_USED,MULTIPLE_PITS
Contractor,Facility,C,N,Unlikely,LostDays,1,ModNegligence,N,,N,N,2,0,"Regular Safety and Health Inspection",0,0,0,0,0,0,0,Y,N,Y,Y,N,N,N,N,N,N,"Coal--Regular Safety and Health Inspection",0,0,0,95,95,0,8,109,77,C,3,3,"Coal (Bituminous)",Coal,N,,7,12,2,2,37,N,0,N,N,N
Operator,Surface,C,N,Unlikely,LostDays,1,ModNegligence,N,,N,N,0,0,"Regular Safety and Health Inspection",1,0,0,0,0,0,0,Y,N,Y,N,Y,N,N,N,N,N,"Coal--Regular Safety and Health Inspection",0,0,0,0,0,0,1,21,11,C,0,0,"Coal (Bituminous)",Coal,N,,0,0,0,0,2,N,48,N,N,N
Operator,Surface,C,N,NoLikelihood,NoLostDays,16,ModNegligence,N,,N,N,8,6,"Regular Safety and Health Inspection",1,0,0,0,0,0,0,Y,N,Y,N,Y,N,N,N,N,N,"Coal--Regular Safety and Health Inspection",0,0,0,35,35,0,2,30,23,C,0,0,"Coal (Bituminous)",Coal,N,,0,0,0,0,2,N,48,N,N,N
Operator,Surface,C,Y,Reasonably,Permanent,2,ModNegligence,N,,N,N,14,11,"Spot Inspection",1,0,0,0,0,0,0,Y,N,Y,N,N,N,N,N,N,N,"Coal--Spot Inspection",0,0,0,14,14,0,2,30,21,C,0,0,"Coal (Bituminous)",Coal,N,,0,0,0,0,2,N,48,N,N,N
Operator,Surface,C,Y,Reasonably,Permanent,1,ModNegligence,N,,N,N,14,14,"Regular Safety and Health Inspection",1,0,0,0,0,0,0,Y,N,Y,N,Y,N,N,N,N,N,"Coal--Regular Safety and Health Inspection",0,0,0,126,0,0,3,61,32,C,0,0,"Coal (Bituminous)",Coal,N,,0,0,0,0,2,N,48,N,N,N
Operator,Surface,C,N,Unlikely,NoLostDays,1,ModNegligence,N,,N,N,14,9,"Regular Safety and Health Inspection",1,0,0,0,0,0,0,Y,N,Y,N,Y,N,N,N,N,N,"Coal--Regular Safety and Health Inspection",0,0,0,0,0,0,3,30,18,C,0,0,"Coal (Bituminous)",Coal,N,,0,0,0,0,2,N,48,N,N,N
Operator,Underground,C,N,Unlikely,NoLostDays,1,ModNegligence,N,,N,N,0,0,"SPOT INSPECTION",0,1,0,0,0,0,0,Y,N,N,N,N,N,N,N,N,N,"Coal--SPOT INSPECTION",0,0,0,0,0,0,1,2,2,C,0,0,"Coal (Bituminous)",Coal,N,,0,0,0,0,0,N,38,N,N,N
Operator,Underground,C,,,,0,,N,,N,N,0,0,"SPOT INSPECTION",0,0,0,0,0,0,0,Y,Y,N,N,N,N,N,N,N,N,"Coal--SPOT INSPECTION",0,0,0,0,0,0,1,4,1,C,0,0,"Coal (Bituminous)",Coal,N,,0,0,0,0,0,N,38,N,N,N
Operator,Facility,C,Y,Reasonably,LostDays,1,ModNegligence,N,,N,N,0,0,"103(I) SPOT (10-DAY) INSPECTION",1,0,0,0,0,0,0,Y,N,N,N,N,Y,N,N,N,N,"Coal--103(I) SPOT (10-DAY) INSPECTION",0,0,0,0,0,0,1,9,7,C,0,0,"Coal (Bituminous)",Coal,N,,5,0,0,1,4,N,0,N,N,N
Operator,Underground,C,N,Unlikely,LostDays,8,ModNegligence,N,,N,N,0,0,"ACCIDENT PREVENTION SPOT INSPECTION",2,0,0,0,0,0,0,Y,N,N,N,N,Y,N,N,N,N,"Coal--ACCIDENT PREVENTION SPOT INSPECTION",0,0,0,0,0,0,3,65,46,C,0,0,"Coal (Bituminous)",Coal,N,,0,0,0,0,0,N,36,N,N,N
Operator,Underground,C,Y,Reasonably,LostDays,1,ModNegligence,N,,N,N,0,0,"ELECTRICAL SPOT INSPECTION",0,0,0,0,0,0,0,Y,N,N,N,N,Y,N,N,N,N,"Coal--ELECTRICAL SPOT INSPECTION",0,0,0,0,0,0,1,65,35,C,0,0,"Coal (Bituminous)",Coal,N,,0,0,0,0,0,N,70,N,N,N
Operator,Underground,C,Y,Reasonably,LostDays,1,ModNegligence,N,,N,N,0,0,"ACCIDENT PREVENTION SPOT INSPECTION",1,0,0,0,0,0,0,Y,Y,N,N,Y,Y,N,N,N,N,"Coal--ACCIDENT PREVENTION SPOT INSPECTION",0,0,0,0,0,0,1,21,14,C,0,0,"Coal (Bituminous)",Coal,N,,0,0,0,0,0,N,29,N,N,N
Operator,Facility,C,N,Unlikely,NoLostDays,1,ModNegligence,N,,N,N,0,0,"Regular Inspection",0,0,0,0,0,0,0,Y,N,N,N,N,N,N,N,Y,N,"Coal--Regular Inspection",0,0,0,0,0,0,3,79,49,C,0,0,"Coal (Bituminous)",Coal,N,,5,9,1,0,6,N,0,N,N,N
Operator,Surface,C,Y,Reasonably,LostDays,1,ModNegligence,N,,N,N,0,0,"ELECTRICAL INVESTIGATION",1,0,0,0,0,0,0,Y,Y,N,N,N,N,N,N,N,N,"Coal--ELECTRICAL INVESTIGATION",0,0,0,0,0,0,2,14,9,C,0,0,"Coal (Bituminous)",Coal,N,,0,0,0,0,0,N,0,N,N,N
Operator,Underground,C,N,Unlikely,LostDays,1,ModNegligence,N,,N,N,0,0,"ELECTRICAL SPOT INSPECTION",2,0,0,0,0,0,0,Y,Y,N,N,N,N,N,N,N,N,"Coal--ELECTRICAL SPOT INSPECTION",0,0,0,0,0,0,1,20,12,C,0,0,"Coal (Bituminous)",Coal,N,,0,0,0,0,0,N,48,N,N,N
Operator,Facility,C,Y,Reasonably,LostDays,1,ModNegligence,N,,N,N,0,0,"ELECTRICAL INVESTIGATION",1,0,0,0,0,0,0,Y,N,Y,N,N,N,N,N,N,N,"Coal--ELECTRICAL INVESTIGATION",0,0,0,0,0,0,3,9,6,C,0,0,"Coal (Bituminous)",Coal,N,,5,9,1,0,6,N,0,N,N,N
Operator,Underground,C,Y,Reasonably,Fatal,1,LowNegligence,N,,N,N,0,0,"Regular Inspection",1,0,0,0,0,0,0,Y,N,N,N,N,Y,N,N,N,N,"Coal--Regular Inspection",0,0,0,0,0,0,1,32,21,C,0,0,"Coal (Bituminous)",Coal,N,,0,0,0,0,0,N,49,N,N,N
Operator,Surface,C,N,Unlikely,LostDays,1,ModNegligence,N,,N,N,0,0,"Regular Inspection",1,0,0,0,0,0,0,Y,N,Y,N,Y,N,N,N,N,N,"Coal--Regular Inspection",0,0,0,0,0,0,2,14,9,C,0,0,"Coal (Bituminous)",Coal,N,,0,0,0,0,0,N,33,N,N,N
Operator,Underground,C,Y,Reasonably,LostDays,1,ModNegligence,N,,N,N,0,0,"Regular Inspection",1,0,0,0,0,0,0,Y,Y,N,N,N,Y,N,N,N,N,"Coal--Regular Inspection",0,0,0,0,0,0,1,50,33,C,0,0,"Coal (Bituminous)",Coal,N,,0,0,0,0,0,N,40,N,N,N
Operator,Underground,C,N,Unlikely,LostDays,1,ModNegligence,N,,N,Y,275,397,"103(i) Spot Inspections",1,0,0,0,0,0,0,Y,Y,N,N,N,N,N,N,N,N,"Coal--103(i) Spot Inspections",0,0,0,0,0,0,1,9,5,C,0,0,"Coal (Bituminous)",Coal,N,,5,9,2,1,179,N,84,N,N,N
Operator,Underground,C,N,Unlikely,LostDays,1,ModNegligence,N,,N,Y,291,414,"Regular Safety and Health Inspection",3,0,0,0,0,0,0,Y,Y,N,Y,N,Y,N,N,Y,N,"Coal--Regular Safety and Health Inspection",495,0,165,1100,385,0,5,436,284,C,0,0,"Coal (Bituminous)",Coal,N,,5,9,2,1,179,N,84,N,N,N
Operator,Underground,C,N,NoLikelihood,LostDays,1,ModNegligence,N,,N,N,296,420,"Regular Safety and Health Inspection",3,0,0,0,0,0,0,Y,Y,N,Y,N,Y,N,N,Y,N,"Coal--Regular Safety and Health Inspection",564,0,47,1457,0,0,9,378,254,C,7,6,"Coal (Bituminous)",Coal,N,,5,9,2,1,179,N,84,N,N,N
Operator,Underground,C,N,Unlikely,LostDays,1,ModNegligence,N,,N,N,296,423,"103(i) Spot Inspections",1,0,0,0,0,0,0,Y,N,N,N,N,Y,N,N,N,N,"Coal--103(i) Spot Inspections",0,0,0,0,0,0,1,8,5,C,0,0,"Coal (Bituminous)",Coal,N,,5,9,2,1,179,N,84,N,N,N
Operator,Underground,C,N,Unlikely,LostDays,1,ModNegligence,N,,N,N,311,425,"103(i) Spot Inspections",1,0,0,0,0,0,0,Y,N,N,N,N,Y,N,N,N,N,"Coal--103(i) Spot Inspections",0,0,0,0,0,0,1,8,5,C,0,0,"Coal (Bituminous)",Coal,N,,5,9,2,1,179,N,84,N,N,N
Operator,Underground,C,N,NoLikelihood,NoLostDays,0,ModNegligence,N,,N,N,321,420,"103(i) Spot Inspections",1,0,0,0,0,0,0,Y,N,N,N,N,Y,N,N,N,N,"Coal--103(i) Spot Inspections",0,0,0,0,0,0,1,8,6,C,0,0,"Coal (Bituminous)",Coal,N,,5,9,2,1,179,N,84,N,N,N
Operator,Underground,C,,,,0,,N,,N,N,0,0,"Non-Injury Accident Investigation",0,0,0,0,0,0,0,N,N,N,N,N,Y,N,N,N,N,"Coal--Non-Injury Accident Investigation",0,0,0,0,0,0,2,10,4,C,0,0,"Coal (Bituminous)",Coal,N,,5,9,2,1,179,N,84,N,N,N
Operator,Underground,C,Y,Reasonably,LostDays,1,ModNegligence,N,,N,N,0,0,"Regular Inspection",2,0,0,0,0,0,0,Y,Y,Y,N,N,Y,N,Y,N,N,"Coal--Regular Inspection",0,0,0,0,0,0,2,125,68,C,0,0,"Coal (Bituminous)",Coal,N,,0,0,0,0,0,N,84,N,N,N
Operator,Underground,C,N,Unlikely,LostDays,1,ModNegligence,N,,N,N,0,0,"RESP DUST TECHNICAL INVESTIGATION",2,0,0,0,0,0,0,Y,Y,N,N,N,Y,N,N,N,N,"Coal--RESP DUST TECHNICAL INVESTIGATION",0,0,0,0,0,0,1,25,17,C,0,0,"Coal (Bituminous)",Coal,N,,0,0,0,0,0,N,84,N,N,N
Operator,Underground,C,Y,Reasonably,Permanent,2,ModNegligence,N,,N,N,0,0,"103(I) SPOT (5-DAY) INSPECTION",1,0,0,0,0,0,0,Y,N,N,N,N,Y,N,N,N,N,"Coal--103(I) SPOT (5-DAY) INSPECTION",0,0,0,0,0,0,1,12,7,C,0,0,"Coal (Bituminous)",Coal,N,,0,0,0,0,0,N,84,N,N,N
Operator,Underground,C,Y,Reasonably,LostDays,1,ModNegligence,N,,N,N,0,0,"103(I) SPOT (5-DAY) INSPECTION",0,0,0,0,0,0,0,Y,Y,N,N,N,Y,N,Y,N,N,"Coal--103(I) SPOT (5-DAY) INSPECTION",0,0,0,0,0,0,1,11,7,C,0,0,"Coal (Bituminous)",Coal,N,,0,0,0,0,0,N,84,N,N,N
Operator,Underground,C,N,Unlikely,LostDays,1,ModNegligence,N,,N,N,0,0,"103(I) SPOT (5-DAY) INSPECTION",1,0,0,0,0,0,0,Y,Y,N,N,N,Y,N,Y,N,N,"Coal--103(I) SPOT (5-DAY) INSPECTION",0,0,0,0,0,0,1,11,7,C,0,0,"Coal (Bituminous)",Coal,N,,0,0,0,0,0,N,84,N,N,N
Operator,Underground,C,Y,Reasonably,LostDays,1,ModNegligence,N,,N,N,0,0,"ACCIDENT PREVENTION SPOT INSPECTION",2,0,0,0,0,0,0,Y,Y,Y,N,N,Y,N,N,N,N,"Coal--ACCIDENT PREVENTION SPOT INSPECTION",0,0,0,0,0,0,1,275,143,C,0,0,"Coal (Bituminous)",Coal,N,,0,0,0,0,0,N,84,N,N,N
Operator,Underground,C,N,Unlikely,LostDays,1,LowNegligence,N,,N,N,0,0,"103(I) SPOT (5-DAY) INSPECTION",1,0,0,0,0,0,0,Y,Y,N,N,N,Y,N,N,N,N,"Coal--103(I) SPOT (5-DAY) INSPECTION",0,0,0,0,0,0,1,12,6,C,0,0,"Coal (Bituminous)",Coal,N,,0,0,0,0,0,N,84,N,N,N
Operator,Underground,C,N,Unlikely,LostDays,1,ModNegligence,N,,N,N,0,0,"103(I) SPOT (5-DAY) INSPECTION",0,0,0,0,0,0,0,Y,N,N,N,N,Y,N,N,N,N,"Coal--103(I) SPOT (5-DAY) INSPECTION",0,0,0,0,0,0,1,10,5,C,0,0,"Coal (Bituminous)",Coal,N,,0,0,0,0,0,N,84,N,N,N
Operator,Underground,C,Y,Reasonably,LostDays,9,ModNegligence,N,,N,N,0,0,"SAFETY & HEALTH (SATURATION) INSP",2,0,0,0,0,0,0,Y,Y,N,N,N,Y,N,N,N,N,"Coal--SAFETY & HEALTH (SATURATION) INSP",0,0,0,0,0,0,4,48,28,C,0,0,"Coal (Bituminous)",Coal,N,,0,0,0,0,0,N,84,N,N,N
Operator,Underground,C,N,Unlikely,LostDays,3,ModNegligence,N,,N,N,0,0,"103(I) SPOT (5-DAY) INSPECTION",1,0,0,0,0,0,0,Y,N,N,N,N,Y,N,N,N,N,"Coal--103(I) SPOT (5-DAY) INSPECTION",0,0,0,0,0,0,1,10,5,C,0,0,"Coal (Bituminous)",Coal,N,,0,0,0,0,0,N,84,N,N,N
Operator,Underground,C,N,Unlikely,LostDays,1,ModNegligence,N,,N,N,0,0,"RESP DUST TECH INSP - U. G. MINES",2,0,0,0,0,0,0,Y,Y,N,N,N,Y,N,N,N,N,"Coal--RESP DUST TECH INSP - U. G. MINES",0,0,0,0,0,0,1,27,18,C,0,0,"Coal (Bituminous)",Coal,N,,0,0,0,0,0,N,84,N,N,N
Operator,Underground,C,N,Unlikely,NoLostDays,1,ModNegligence,N,,N,N,0,0,"ROOF CONTROL SPOT INSPECTION",1,0,0,0,0,0,0,Y,N,N,N,N,Y,N,N,N,N,"Coal--ROOF CONTROL SPOT INSPECTION",0,0,0,0,0,0,1,11,8,C,0,0,"Coal (Bituminous)",Coal,N,,0,0,0,0,0,N,84,N,N,N
Operator,Underground,C,N,Unlikely,NoLostDays,0,ModNegligence,N,,N,N,0,0,"Regular Inspection",1,0,0,0,0,0,0,Y,Y,N,N,N,Y,N,N,N,N,"Coal--Regular Inspection",0,0,0,0,0,0,2,151,86,C,0,0,"Coal (Bituminous)",Coal,N,,0,0,0,0,0,N,38,N,N,N
Operator,Facility,C,Y,Reasonably,LostDays,1,ModNegligence,N,,N,N,0,0,"103(I) SPOT (10-DAY) INSPECTION",1,0,0,0,0,0,0,Y,N,N,N,N,Y,N,N,N,N,"Coal--103(I) SPOT (10-DAY) INSPECTION",0,0,0,0,0,0,1,11,8,C,0,0,"Coal (Bituminous)",Coal,N,,5,0,0,1,4,N,0,N,N,N
Operator,Underground,C,N,Unlikely,LostDays,1,ModNegligence,N,,N,N,0,0,"Regular Inspection",2,0,0,0,0,0,0,Y,Y,N,N,N,Y,N,N,N,N,"Coal--Regular Inspection",0,0,0,0,0,0,1,45,34,C,0,0,"Coal (Bituminous)",Coal,N,,0,0,0,0,0,N,36,N,N,N
Operator,Surface,C,Y,Reasonably,LostDays,1,ModNegligence,N,,N,N,0,0,"RESP DUST TECH INSP - SURFACE MINES",0,0,0,0,0,0,0,Y,N,Y,N,N,N,N,N,N,N,"Coal--RESP DUST TECH INSP - SURFACE MINES",0,0,0,0,0,0,1,10,8,C,0,0,"Coal (Bituminous)",Coal,N,,5,10,1,0,10,N,72,N,N,N
Operator,Underground,C,Y,Reasonably,LostDays,1,ModNegligence,N,,N,N,0,0,"Regular Inspection",2,0,0,0,0,0,0,Y,Y,N,N,Y,Y,N,N,N,N,"Coal--Regular Inspection",0,0,0,0,0,0,1,193,153,C,0,0,"Coal (Bituminous)",Coal,N,,0,0,0,0,0,N,48,N,N,N
Operator,Underground,C,N,Unlikely,LostDays,1,ModNegligence,N,,N,N,0,0,"RESP DUST TECH INSP - U. G. MINES",2,0,0,0,0,0,0,Y,Y,N,N,N,N,N,N,N,N,"Coal--RESP DUST TECH INSP - U. G. MINES",0,0,0,0,0,0,1,11,9,C,0,0,"Coal (Bituminous)",Coal,N,,0,0,0,0,0,N,48,N,N,N
Operator,Underground,C,Y,Reasonably,LostDays,1,ModNegligence,N,,N,N,0,0,"RESP DUST TECH INSP - U. G. MINES",2,0,0,0,0,0,0,Y,Y,N,N,N,N,N,N,N,N,"Coal--RESP DUST TECH INSP - U. G. MINES",0,0,0,0,0,0,1,11,9,C,0,0,"Coal (Bituminous)",Coal,N,,0,0,0,0,0,N,48,N,N,N
Operator,Facility,C,N,Unlikely,NoLostDays,1,ModNegligence,N,,N,N,0,0,"ELECTRICAL INVESTIGATION",1,0,0,0,0,0,0,Y,N,Y,N,N,N,N,N,N,N,"Coal--ELECTRICAL INVESTIGATION",0,0,0,0,0,0,2,12,4,C,0,0,"Coal (Bituminous)",Coal,N,,5,9,1,0,6,N,0,N,N,N
Operator,Underground,C,Y,Reasonably,Permanent,1,ModNegligence,N,,N,N,323,412,"Regular Safety and Health Inspection",1,1,0,0,0,0,0,Y,Y,N,N,N,Y,N,Y,Y,N,"Coal--Regular Safety and Health Inspection",872,0,327,2071,0,0,16,768,540,C,68,48,"Coal (Bituminous)",Coal,N,,5,9,2,1,179,N,84,N,N,N
Operator,Surface,C,Y,Reasonably,LostDays,1,ModNegligence,N,,N,N,0,0,"NOISE TECHNICAL INVESTIGATION",0,0,0,0,0,0,0,Y,N,Y,N,N,N,N,N,N,N,"Coal--NOISE TECHNICAL INVESTIGATION",0,0,0,0,0,0,1,26,22,C,0,0,"Coal (Bituminous)",Coal,N,,5,10,1,0,10,N,72,N,N,N
Operator,Facility,C,Y,Reasonably,LostDays,1,ModNegligence,N,,N,N,0,0,"ELECTRICAL SPOT INSPECTION",1,0,0,0,0,0,0,Y,N,Y,N,N,N,N,N,N,N,"Coal--ELECTRICAL SPOT INSPECTION",0,0,0,0,0,0,2,23,15,C,0,0,"Coal (Bituminous)",Coal,N,,5,9,1,0,6,N,0,N,N,N
Operator,Facility,C,N,Unlikely,LostDays,1,ModNegligence,N,,N,N,142,106,"NOISE TECHNICAL INVESTIGATION",0,0,0,0,0,0,0,Y,N,Y,N,N,N,N,N,N,N,"Coal--NOISE TECHNICAL INVESTIGATION",0,0,0,0,0,0,1,14,10,C,0,0,"Coal (Bituminous)",Coal,N,,5,9,1,0,6,N,0,N,N,N
Operator,Facility,C,N,Unlikely,LostDays,1,ModNegligence,N,,N,N,0,0,"NOISE TECHNICAL INVESTIGATION",0,0,0,0,0,0,0,Y,N,Y,N,N,N,N,N,N,N,"Coal--NOISE TECHNICAL INVESTIGATION",0,0,0,0,0,0,1,29,23,C,0,0,"Coal (Bituminous)",Coal,N,,5,9,1,0,6,N,0,N,N,N
Operator,Underground,C,N,Unlikely,Fatal,1,ModNegligence,N,,N,N,52,112,"Regular Safety and Health Inspection",3,0,0,0,0,0,0,Y,Y,N,Y,N,Y,N,Y,Y,N,"Coal--Regular Safety and Health Inspection",510,0,102,663,102,0,7,414,260,C,45,25,"Coal (Bituminous)",Coal,N,,5,9,2,1,179,N,84,N,N,N
Operator,Underground,C,,,,0,,N,,N,N,0,0,"Non-Injury Accident Investigation",1,0,0,0,0,0,0,Y,Y,N,N,N,Y,N,N,N,N,"Coal--Non-Injury Accident Investigation",12,0,0,0,0,0,1,13,6,C,0,0,"Coal (Bituminous)",Coal,N,,5,9,2,1,179,N,84,N,N,N
Operator,Underground,C,Y,Reasonably,Permanent,2,ModNegligence,N,,N,N,39,74,"Health Technical Investigation",2,0,0,0,0,0,0,Y,N,N,N,N,Y,N,N,N,N,"Coal--Health Technical Investigation",0,0,0,45,0,0,1,36,30,C,0,0,"Coal (Bituminous)",Coal,N,,5,9,2,1,179,N,84,N,N,N
Contractor,Underground,C,Y,Highly,Fatal,3,ModNegligence,N,,N,N,6,0,"Regular Safety and Health Inspection",0,0,1,0,3,0,1,Y,Y,N,N,N,N,Y,N,N,N,"Coal--Regular Safety and Health Inspection",4,0,0,0,0,0,1,26,13,C,0,0,"Coal (Bituminous)",Coal,N,,5,9,2,1,179,N,84,N,N,N
Contractor,Underground,C,Y,Reasonably,Permanent,1,ModNegligence,N,,N,N,12,0,"Shaft, Slope or Major Construction Spot Inspection",0,0,1,0,0,0,0,Y,Y,N,N,N,N,Y,N,N,N,"Coal--Shaft, Slope or Major Construction Spot Inspection",0,0,0,0,0,0,3,29,20,C,4,3,"Coal (Bituminous)",Coal,N,,5,9,2,1,179,N,84,N,N,N
Operator,Underground,C,N,Unlikely,LostDays,10,ModNegligence,N,,N,Y,168,291,"Regular Safety and Health Inspection",3,0,0,0,0,0,0,Y,N,N,Y,N,Y,N,N,Y,N,"Coal--Regular Safety and Health Inspection",255,0,102,306,357,0,8,397,253,C,11,10,"Coal (Bituminous)",Coal,N,,5,9,2,1,179,N,84,N,N,N
Operator,Underground,C,,,,0,,N,,N,N,0,0,"Non-Injury Accident Investigation",0,0,0,0,0,0,0,Y,Y,N,N,N,Y,N,Y,N,N,"Coal--Non-Injury Accident Investigation",0,0,0,0,0,0,1,17,11,C,0,0,"Coal (Bituminous)",Coal,N,,5,9,2,1,179,N,84,N,N,N
Operator,Underground,C,Y,Reasonably,LostDays,1,ModNegligence,N,,N,N,148,263,"103(i) Spot Inspections",1,0,0,0,0,0,0,Y,N,N,N,N,Y,N,N,N,N,"Coal--103(i) Spot Inspections",0,0,0,0,0,0,1,11,8,C,0,0,"Coal (Bituminous)",Coal,N,,5,9,2,1,179,N,84,N,N,N
Contractor,Underground,C,N,Unlikely,Fatal,1,ModNegligence,N,,N,N,6,0,"Shaft, Slope or Major Construction Spot Inspection",0,0,1,0,0,0,0,Y,Y,Y,N,N,Y,Y,Y,N,N,"Coal--Shaft, Slope or Major Construction Spot Inspection",0,0,0,0,0,0,1,9,6,C,0,0,"Coal (Bituminous)",Coal,N,,5,9,2,1,179,N,84,N,N,N
Operator,Underground,C,,,,0,,N,,N,N,0,0,"Non-Injury Accident Investigation",0,0,0,0,0,0,0,Y,N,N,N,N,Y,N,N,N,N,"Coal--Non-Injury Accident Investigation",0,0,0,0,0,0,2,25,13,C,3,2,"Coal (Bituminous)",Coal,N,,5,9,2,1,179,N,84,N,N,N
Operator,Underground,C,,,,0,,N,,N,N,0,0,"Non-Injury Accident Investigation",0,0,0,0,0,0,0,Y,N,N,N,N,N,N,Y,N,N,"Coal--Non-Injury Accident Investigation",0,0,0,0,0,0,3,25,14,C,0,0,"Coal (Bituminous)",Coal,N,,5,9,2,1,179,N,84,N,N,N
Operator,Underground,C,Y,Reasonably,LostDays,3,ModNegligence,N,,N,N,110,166,"Regular Safety and Health Inspection",3,0,0,0,0,0,0,Y,Y,N,N,N,Y,N,Y,Y,N,"Coal--Regular Safety and Health Inspection",564,0,141,1175,0,0,7,366,250,C,15,11,"Coal (Bituminous)",Coal,N,,5,9,2,1,179,N,84,N,N,N
Operator,Underground,C,,,,0,,N,,N,N,0,0,"Non-Injury Accident Investigation",0,0,0,0,0,0,0,Y,N,N,N,N,N,N,Y,N,N,"Coal--Non-Injury Accident Investigation",0,0,0,0,0,0,5,195,91,C,50,28,"Coal (Bituminous)",Coal,N,,5,9,2,1,179,N,84,N,N,N
Operator,Underground,C,N,Unlikely,Fatal,1,ModNegligence,N,,N,N,4,44,"Regular Safety and Health Inspection",0,0,1,0,0,0,0,Y,Y,N,N,N,Y,Y,Y,N,N,"Coal--Regular Safety and Health Inspection",0,0,0,0,0,0,11,353,227,C,46,29,"Coal (Bituminous)",Coal,N,,5,9,2,1,179,N,84,N,N,N
Contractor,Underground,C,N,Unlikely,LostDays,1,ModNegligence,N,,N,N,6,0,"Shaft, Slope or Major Construction Spot Inspection",0,0,1,0,1,0,0,Y,Y,Y,N,N,N,Y,Y,N,N,"Coal--Shaft, Slope or Major Construction Spot Inspection",0,0,0,0,0,0,2,24,12,C,0,0,"Coal (Bituminous)",Coal,N,,5,9,2,1,179,N,84,N,N,N
Operator,Underground,C,Y,Reasonably,Fatal,1,ModNegligence,N,,N,Y,39,66,"Shaft, Slope or Major Construction Spot Inspection",0,0,1,0,0,0,0,Y,Y,N,N,N,N,Y,Y,N,N,"Coal--Shaft, Slope or Major Construction Spot Inspection",0,0,0,0,0,0,1,21,10,C,0,0,"Coal (Bituminous)",Coal,N,,5,9,2,1,179,N,84,N,N,N
Operator,Underground,C,N,Unlikely,LostDays,1,LowNegligence,N,,N,N,50,101,"Regular Safety and Health Inspection",2,0,2,0,0,0,0,Y,Y,N,Y,N,Y,Y,Y,N,N,"Coal--Regular Safety and Health Inspection",350,0,105,350,455,0,6,273,190,C,6,3,"Coal (Bituminous)",Coal,N,,5,9,2,1,179,N,84,N,N,N
Operator,Underground,C,N,NoLikelihood,NoLostDays,2,HighNegligence,N,,N,Y,39,70,"Non-Injury Accident Investigation",2,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"Coal--Non-Injury Accident Investigation",0,0,0,0,0,0,5,51,30,C,5,4,"Coal (Bituminous)",Coal,N,,5,9,2,1,179,N,84,N,N,N
Contractor,Underground,C,Y,Reasonably,Permanent,1,ModNegligence,N,,N,N,6,0,"Shaft, Slope or Major Construction Spot Inspection",0,0,0,0,1,0,0,Y,Y,N,N,N,N,Y,N,N,N,"Coal--Shaft, Slope or Major Construction Spot Inspection",0,0,0,0,0,0,1,9,5,C,0,0,"Coal (Bituminous)",Coal,N,,5,9,2,1,179,N,84,N,N,N
Operator,Underground,C,,,,0,,N,,N,N,0,0,"Non-Injury Accident Investigation",1,0,0,0,0,0,0,Y,Y,N,N,N,Y,N,N,N,N,"Coal--Non-Injury Accident Investigation",0,0,0,0,0,0,3,33,18,C,12,7,"Coal (Bituminous)",Coal,N,,5,9,2,1,179,N,84,N,N,N
Operator,Underground,C,,,,0,,N,,N,N,0,0,"Non-Injury Accident Investigation",1,0,0,0,0,0,0,Y,N,N,N,N,Y,N,N,N,N,"Coal--Non-Injury Accident Investigation",0,0,0,0,0,0,3,35,25,C,6,5,"Coal (Bituminous)",Coal,N,,5,9,2,1,179,N,84,N,N,N
Operator,Underground,C,N,Unlikely,LostDays,10,ModNegligence,N,,N,Y,211,319,"103(i) Spot Inspections",1,0,0,0,0,0,0,Y,N,N,N,N,Y,N,N,N,N,"Coal--103(i) Spot Inspections",0,0,0,0,0,0,1,10,6,C,0,0,"Coal (Bituminous)",Coal,N,,5,9,2,1,179,N,84,N,N,N
